job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,ubication
https://cas.promperu.gob.pe/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-005,"S/. 3,500.00",06/02/2025,19/02/2025,"¿	EXPERIENCIA GENERAL:
¿	MÍNIMA DE TRES (03) AÑOS EN EL SECTOR PÚBLICO O PRIVADO.
¿	EXPERIENCIA ESPECÍFICA:
¿	EXPERIENCIA REQUERIDA PARA EL CARGO ESTRUCTURAL O PUESTO EN LA FUNCIÓN O EN LA MATERIA: MÍNIMA DE DOS (02) AÑOS.
¿	EXPERIENCIA REQUERIDA PARA EL CARGO ESTRUCTURAL O PUESTO EN EL NIVEL MÍNIMO DE (AUXILIAR O ASISTENTE): MÍNIMA DE UN (01) AÑO.
¿	EXPERIENCIA REQUERIDA PARA EL CARGO ESTRUCTURAL O PUESTO EN EL SECTOR PÚBLICO: NO APLICA.","UNIVERSITARIA:  BACHILLER EN ADMINISTRACIÓN EN TURISMO, MARKETING, CIENCIAS DE LA COMUNICACIÓN, NEGOCIOS INTERNACIONALES U OTRAS CARRERAS AFINES A LA FORMACIÓN PROFESIONAL.",¿	CURSOS Y/O PROGRAMAS DE ESPECIALIZACIÓN:  NOVENTA (90) HORAS ACUMULADAS DE CAPACITACIÓN EN TEMAS AFINES A LA FUNCIÓN.,"¿	CONOCIMIENTOS TÉCNICOS:  NO APLICA.OFIMÁTICA: PROCESADOR DE TEXTO, HOJAS DE CÁLCULO Y PROGRAMA DE PRESENTACIONES A NIVEL INTERMEDIO. ¿	IDIOMA: INGLÉS A NIVEL AVANZADO.","CREATIVIDAD / INNOVACIÓN, COMUNICACIÓN ORAL, DINAMISMO Y EMPATÍA",ASISTENTE REGIONAL IPERÚ,Comision Para La Promocion De Exportaci,TUMBES - TUMBES
https://www.untumbes.edu.pe/portal/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,000.00",03/02/2025,14/02/2025,-	EXPERIENCIA GENERAL: CUATRO (04) AÑOS COMO MÍNIMO EN ACTIVIDADES PROPIAS AL CARGO.,-	TÉCNICO	EN	REFRIGERACIÓN INDUSTRIAL/AIRE ACONDICIONADO.,-	DIAGNÓSTICO Y REPARACIÓN DE A/C. -	INSTALACIÓN DE A/C Y REFRIGERACIÓN. -	AIRES AUTOMOTRICES.,"-	ELECTRICIDAD, AFINES AL PUESTO.","-	PROACTIVIDAD, DISPONIBILIDAD DE TIEMPO COMPLETO, EMPATÍA, FACILIDAD DE COMUNICACIÓN, TRATO AMABLE Y CORDIAL, CAPACIDAD DE INTERRELACIÓN A TODO NIVEL, TRABAJO BAJO PRESIÓN, TRABAJO EN EQUIPO, INICIATIVA Y PUNTUALIDAD.",TÉCNICO EN REFRIGERADO INDUSTRIAL- AIRE ACONDICIONADO,Universidad Nacional De Tumbes,TUMBES - TUMBES
https://www.untumbes.edu.pe/portal/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,000.00",03/02/2025,14/02/2025,"-	EXPERIENCIA GENERAL: DOS (02) AÑOS COMO MÍNIMO. 
-	EXPERIENCIA ESPECIFICA: UN (01) AÑO A LA PLAZA QUE POSTULA.",-	TÉCNICO TITULADO (3) AÑOS EN LA CARRERA DE COMPUTACIÓN E INFORMÁTICA.,-	CONTAR CON CURSOS Y/O ESPECIALIZACIONES RELACIONADAS AL ÁREA DE POSTULACIÓN O RELACIONADOS A SU PROFESIÓN.,"-	MANEJO DE ENTORNOS VIRTUALES. -	ALMACENAMIENTO DE ARCHIVOS.  -	FLUJOS DE TRABAJO. -	PRESENTACIONES COLABORATIVAS. -	SERVICIO DE STREAMING EN VIDEO. -	PROCESADOR DE TEXTO, HOJAS DE CÁLCULO, CONOCIMIENTO DE INTERNET E INTRANET.","-	VOCACIÓN DE SERVICIO, ORIENTACIÓN A RESULTADOS, TRABAJO EN EQUIPO / COOPERACIÓN, COMUNICACIÓN ASERTIVA.",TÉCNICO EN COMPUTACIÓN E INFORMÁTICA,Universidad Nacional De Tumbes,TUMBES - TUMBES
https://www.untumbes.edu.pe/portal/,2,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,000.00",03/02/2025,14/02/2025,"-	EXPERIENCIA GENERAL: DOS (02) AÑOS COMO MÍNIMO. 
-	EXPERIENCIA ESPECIFICA: UN (01) AÑO A LA PLAZA QUE POSTULA.",-	TÍTULO TÉCNICO EN LABORATORIO.,-	CURSOS RELACIONADOS CON EL MANEJO DE EQUIPOS DE LABORATORIO Y CURSOS DE ACTUALIZACIÓN ACORDES CON FORMACIÓN PROFESIONAL. - MANEJO DE EQUIPOS PARA CONSERVACIÓN DE CADÁVERES. TOMA DE MUESTRAS. -	MANIPULACIÓN DE RESIDUOS BIOCONTAMINANTES. OFIMÁTICA BÁSICA.,-	OFIMÁTICA BÁSICA.,"-	CAPACIDAD PARA TRABAJAR EN EQUIPO, ADAPTABILIDAD, PRO ACTIVIDAD, DISCIPLINA, ANÁLISIS, ATENCIÓN, MEMORIA, ORGANIZACIÓN DE INFORMACIÓN, REDACCIÓN, SÍNTESIS Y AUTOCONTROL.",TECNICO EN LABORATORIO,Universidad Nacional De Tumbes,TUMBES - TUMBES
https://www.untumbes.edu.pe/portal/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,000.00",03/02/2025,14/02/2025,"-	EXPERIENCIA GENERAL: DOS (02) AÑOS COMO MÍNIMO. 
-	EXPERIENCIA ESPECIFICA: UN (01) AÑO A LA PLAZA QUE POSTULA.",-	TÍTULO TÉCNICO EN LABORATORIO.,-	CURSOS RELACIONADOS CON EL MANEJO DE EQUIPOS DE LABORATORIO Y CURSOS DE ACTUALIZACIÓN ACORDES CON FORMACIÓN PROFESIONAL.,-	MANEJO DE EQUIPOS DE LABORATORIO. -	TOMA DE MUESTRAS. -	MANIPULACIÓN DE RESIDUOS BIOCONTAMINANTES. -	OFIMÁTICA BÁSICA.,"-	CAPACIDAD PARA TRABAJAR EN EQUIPO, ADAPTABILIDAD, PRO ACTIVIDAD, DISCIPLINA, ANÁLISIS, ATENCIÓN, MEMORIA, ORGANIZACIÓN DE INFORMACIÓN, REDACCIÓN, SÍNTESIS Y AUTOCONTROL.",TECNICO EN LABORATORIO,Universidad Nacional De Tumbes,TUMBES - TUMBES
https://www.untumbes.edu.pe/portal/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,000.00",03/02/2025,14/02/2025,"-	EXPERIENCIA GENERAL EN EL SECTOR PÚBLICO O PRIVADO: DOS (02) AÑOS.
-	EXPERIENCIA ESPECIFICA PARA EL PUESTO EN EL SECTOR PÚBLICO: UN (01) AÑO COMO SECRETARIA, ASISTENCIA ADMINISTRATIVA O AFINES.",TÍTULO TÉCNICO DE SECRETARIADO EJECUTIVO O ASISTENCIA GERENCIAL.,"-	CURSOS O PROGRAMAS DE ESPECIALIZACIÓN EN SISTEMAS SEACE, SIGA Y SIAF. -	CURSOS O PROGRAMAS DE ESPECIALIZACIÓN EN OFIMÁTICA.","-	DOMINIO DE WORD, EXCEL, POWER POINT. -	DESTREZA PARA REDACCIÓN DE DOCUMENTOS.","- PROACTIVIDAD, ORGANIZACIÓN DE LA INFORMACIÓN, TRABAJO EN EQUIPO Y ORIENTACIÓN DE RESULTADOS.",TECNICO ADMINISTRATIVO,Universidad Nacional De Tumbes,TUMBES - TUMBES
https://www.untumbes.edu.pe/portal/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,000.00",03/02/2025,14/02/2025,"-	EXPERIENCIA GENERAL EN EL SECTOR PÚBLICO O PRIVADO: DOS (02) AÑOS.
-	EXPERIENCIA ESPECIFICA PARA EL PUESTO EN EL SECTOR PÚBLICO: UN (01) AÑO COMO SECRETARIA, ASISTENCIA ADMINISTRATIVA O AFINES.",TÍTULO TÉCNICO DE SECRETARIADO EJECUTIVO O ASISTENCIA GERENCIAL.,"-	CURSOS O PROGRAMAS DE ESPECIALIZACIÓN EN SISTEMAS SEACE, SIGA Y SIAF. -	CURSOS O PROGRAMAS DE ESPECIALIZACIÓN EN OFIMÁTICA.","-	DOMINIO DE WORD, EXCEL, POWER POINT. -	DESTREZA PARA REDACCIÓN DE DOCUMENTOS.","- PROACTIVIDAD, ORGANIZACIÓN DE LA INFORMACIÓN, TRABAJO EN EQUIPO Y ORIENTACIÓN DE RESULTADOS.",TECNICO ADMINISTRATIVO,Universidad Nacional De Tumbes,TUMBES - TUMBES
https://www.untumbes.edu.pe/portal/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,000.00",03/02/2025,14/02/2025,"-	EXPERIENCIA GENERAL EN EL SECTOR PÚBLICO O PRIVADO: DOS (02) AÑOS.
-	EXPERIENCIA ESPECIFICA PARA EL PUESTO EN EL SECTOR PÚBLICO: UN (01) AÑO COMO SECRETARIA, ASISTENCIA ADMINISTRATIVA O AFINES.",TÍTULO TÉCNICO DE SECRETARIADO EJECUTIVO O ASISTENCIA GERENCIAL.,"-	CURSOS O PROGRAMAS DE ESPECIALIZACIÓN EN SISTEMAS SEACE, SIGA Y SIAF. -	CURSOS O PROGRAMAS DE ESPECIALIZACIÓN EN OFIMÁTICA.","-	DOMINIO DE WORD, EXCEL, POWER POINT. -	DESTREZA PARA REDACCIÓN DE DOCUMENTOS.","- PROACTIVIDAD, ORGANIZACIÓN DE LA INFORMACIÓN, TRABAJO EN EQUIPO Y ORIENTACIÓN DE RESULTADOS.",TECNICO ADMINISTRATIVO,Universidad Nacional De Tumbes,TUMBES - TUMBES
https://www.untumbes.edu.pe/portal/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,000.00",03/02/2025,14/02/2025,"-	EXPERIENCIA GENERAL EN EL SECTOR PÚBLICO O PRIVADO: DOS (02) AÑOS.
-	EXPERIENCIA ESPECIFICA PARA EL PUESTO EN EL SECTOR PÚBLICO: UN (01) AÑO COMO SECRETARIA, ASISTENCIA ADMINISTRATIVA O AFINES.",TÍTULO TÉCNICO DE SECRETARIADO EJECUTIVO O ASISTENCIA GERENCIAL.,"-	CURSOS O PROGRAMAS DE ESPECIALIZACIÓN EN SISTEMAS SEACE, SIGA Y SIAF. -	CURSOS O PROGRAMAS DE ESPECIALIZACIÓN EN OFIMÁTICA.","-	DOMINIO DE WORD, EXCEL, POWER POINT. -	DESTREZA PARA REDACCIÓN DE DOCUMENTOS.","- PROACTIVIDAD, ORGANIZACIÓN DE LA INFORMACIÓN, TRABAJO EN EQUIPO Y ORIENTACIÓN DE RESULTADOS.",TECNICO ADMINISTRATIVO,Universidad Nacional De Tumbes,TUMBES - TUMBES
https://www.untumbes.edu.pe/portal/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,000.00",03/02/2025,14/02/2025,"-	EXPERIENCIA GENERAL EN EL SECTOR PÚBLICO O PRIVADO: DOS (02) AÑOS.
-	EXPERIENCIA ESPECIFICA PARA EL PUESTO EN EL SECTOR PÚBLICO: UN (01) AÑO COMO SECRETARIA, ASISTENCIA ADMINISTRATIVA O AFINES.",TÍTULO TÉCNICO DE SECRETARIADO EJECUTIVO O ASISTENCIA GERENCIAL.,"-	CURSOS O PROGRAMAS DE ESPECIALIZACIÓN EN SISTEMAS SEACE, SIGA Y SIAF. -	CURSOS O PROGRAMAS DE ESPECIALIZACIÓN EN OFIMÁTICA.","-	DOMINIO DE WORD, EXCEL, POWER POINT. -	DESTREZA PARA REDACCIÓN DE DOCUMENTOS.","- PROACTIVIDAD, ORGANIZACIÓN DE LA INFORMACIÓN, TRABAJO EN EQUIPO Y ORIENTACIÓN DE RESULTADOS.",TECNICO ADMINISTRATIVO,Universidad Nacional De Tumbes,TUMBES - TUMBES
