position,institution,location,num_conv,n_vac,payment,begin_date,end_date
DEFENSOR PÚBLICO DE DEFENSA DE VICTIMAS PARA EL MÓDULO DE FLAGRANCIA DELICTIVA DE LA DIRECCION GENERAL DE DEFENSA PUBLICA Y ACCESO A LA JUSTICIA (SULLANA),MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,PIURA - SULLANA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-844,1,"S/. 7,114.19",26/09/2024,10/10/2024
FISCALIZADOR MUNICIPAL,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",26/09/2024,10/10/2024
FISCALIZADOR TRIBUTARIO,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,300.00",26/09/2024,10/10/2024
SECRETARIO(A),MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",26/09/2024,10/10/2024
"COORDINADOR DE TRÁNSITO, VIABILIDAD Y TRANSPORTE PUBLICO",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,000.00",26/09/2024,10/10/2024
COORDINADOR DE TECNOLOGÍAS DE LA INFORMACIÓN,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,300.00",26/09/2024,10/10/2024
COORDINADOR DE RECURSOS HUMANOS,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 3,000.00",26/09/2024,10/10/2024
COORDINADOR DE CONTROL MUNICIPAL,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 2,500.00",26/09/2024,10/10/2024
CHOFER I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,2,"S/. 1,700.00",26/09/2024,10/10/2024
OPERADOR NEXUS,UNIDAD DE GESTION EDUCATIVA LOCAL DE TALARA,PIURA - PARIÑAS,D.LEG 1057 - DETERMINADO (SUPLENCIA)-025,1,"S/. 1,914.19",26/09/2024,10/10/2024
ASISTENTE ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,800.00",26/09/2024,10/10/2024
ASISTENTE ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",26/09/2024,10/10/2024
ASISTENTE ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",26/09/2024,10/10/2024
ASISTENTE ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",26/09/2024,10/10/2024
AUXILIAR ADMINISTRATIVO I,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA - MARCAVELICA,D.LEG 1057 - DETERMINADO (NECESIDAD TRANSITORIA)-03,1,"S/. 1,700.00",26/09/2024,10/10/2024
