job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,ubication,ubication_region,ubication_dist,day_data_extract_dmy,uuid,experience_months,min_education
https://extranet.cunamas.gob,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1278,2114.19,29/11/2024,13/12/2024,"• Experiencia Laboral General De 01 Año En El Sector Público Y/O Privado. • Experiencia Laboral Específica De 01 Año En Temas Administrativos Y/O En Puestos Con Funciones Equivalentes Al Servicio, En El Sector Público Y/O Privado.",• Bachiller Y/O Titulo Universitario En Contabilidad O Economía O Administración O Investigación Operativa Y/O Afines Por La Formación Y/O Titulo Técnico Superior En Administración O Contabilidad O Economía,"• Cursos Y/O Capacitación En Gestión De Abastecimiento O Logística O Tesorería O Contabilidad O Planeamiento O Presupuesto O Siga O Siaf U Otros Vinculados A Los Sistemas Administrativos, Como Mínimo De Veinticuatro (24) Horas Acumuladas (Últimos 5 Años).","• Conocimiento De Ofimática Nivel Intermedio (Word, Excel, Power Point). • Manejo De Lengua De La Zona Nivel Básico • Disponibilidad Para Viajar Dentro Y Fuera De La Provincia Y/O Distrito, Según Disposición Del Programa Nacional Cuna Más.","• Análisis, Control, Negociación Y Planificación",Asistente Administrativo,Programa Nacional Cuna Mas,AMAZONAS - BAGUA,AMAZONAS,BAGUA,02-12-2024,d7325f8d-aafa-4c02-b171-6bf8029c1db6,12,tecnico
https://www.ugelcondorcanqui.gob.pe/      -     https://www.facebook.com/people/unidad-de-gesti%c3%b3n-educativa-local-condorcanqui/100064170843795/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-001,2964.19,28/11/2024,12/12/2024,• Experiencia Laboral Mínima Seis (06) Meses En El Sector Público Y 1 Año Y 6 Meses En El Sector Privado. • Experiencia En El Manejo Del Aplicativo Informático De Recursos Humanos Del Sector Público (Airhsp).,"• Título Profesional De Abogado, Colegiado Y Habilitado",• Capacitación En Regímenes Laborales En La Administración Pública. • Capacitación Diseño De Procesos Y Puestos. • Capacitación En Elaboración De Perfil De Puestos De Acuerdo A Los Lineamientos De Servir.,• Conocimientos De Herramientas Informáticas,• Trabajo En Equipo • Compromiso • Tolerancia A La Presión De Trabajo. • Responsabilidad,Especialista En Recursos Humanos,Unid.Gest.Educ.Local.Condorcanqui,AMAZONAS - NIEVA,AMAZONAS,NIEVA,02-12-2024,f5ab8f37-6b34-4e7d-8652-3c85201fd39c,6,colegiado
https://www.gob.pe/munirodriguezdemendoza,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,3000.0,27/11/2024,11/12/2024,Experiencia Laboral Mínima De Dos (02) Años En El Sector Públicos Y/O Privado,"Bachiller En Ingeniería Sanitaria, Ingeniería Ambiental, Ingeniería Industrial O Carreras Afines","Capacitación En Sistemas De Información Geográfica / Capacitación En Gestión Ambiental, Manejo De Residuos Sólidos, Seguridad Y Salud En El Trabajo O Afines",Gestión Integral De Residuos Sólidos Y Gestión Ambiental,"Liderazgo Y Trabajo Con Equipos Interdisciplinarios, Análisis, Control, Razonamiento Matemático",Técnico Ambiental Y De Residuos Sólidos,Municipalidad Provincial De Rod De Mendo,AMAZONAS - SAN NICOLAS,AMAZONAS,SAN NICOLAS,02-12-2024,43745848-cc44-4fc7-b8f3-dd27b8f69010,24,bachiller
https://www.gob.pe/munirodriguezdemendoza,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,2500.0,27/11/2024,11/12/2024,Experiencia Laboral No Menor A Un (01) Año En El Sector Público Y/O Privado,"Bachiller En Administración, Contabilidad O Economía",Curso En El Sistema De Tesorería Y/O Afines,Gestión Pública,"Cooperador, Proactivo, Dinámico, Trabajo En Equipo, Visión Estratégica",Asistente De La Sub Gerencia De Tesorería,Municipalidad Provincial De Rod De Mendo,AMAZONAS - SAN NICOLAS,AMAZONAS,SAN NICOLAS,02-12-2024,15a72a22-a011-4dc3-b575-57143082cffd,12,bachiller
https://www.gob.pe/munirodriguezdemendoza,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,3000.0,27/11/2024,11/12/2024,No Menor A Dos (02) Años En El Sector Público Y/O Privado,"Licenciado Con Colegiatura Y Habilitación Profesional En Contabilidad, Administración O Carreras Afines",Curso Y/O Diplomado En Administración De Recursos Humanos O Afines,"Gestión Pública, Sistemas Administrativos Del Estado Y Otros Relacionados A Las Funciones","Planificación, Control, Iniciativa, Adaptabilidad, Proactividad Y Autocontrol",Especialista En Talento Humano,Municipalidad Provincial De Rod De Mendo,AMAZONAS - SAN NICOLAS,AMAZONAS,SAN NICOLAS,02-12-2024,18e35978-4b0e-4246-a82e-d2da5f17630f,24,colegiado
https://www.gob.pe/munirodriguezdemendoza,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,3000.0,27/11/2024,11/12/2024,Experiencia Laboral No Menor A Dos (02) Años En El Sector Públicos Y/O Privado,"Licenciado Con Colegiatura Y Habilitación Profesional En Contabilidad, Administración O Carreras Afines",Contrataciones Del Estado / Sistema Integrado De Administración Financiera (Siaf) / Sistema Integrado De Gestión Administrativa (Siga) / Gestión Pública / Certificado Por El Osce Vigente,"Conocimiento En Contrataciones Y Adquisiciones Del Estado, Gestión Pública, Entre Otros","Cooperador, Proactivo, Trabajo En Equipo, Visión Estratégica",Jefe De Compras Menores O Iguales A 8 Uit,Municipalidad Provincial De Rod De Mendo,AMAZONAS - SAN NICOLAS,AMAZONAS,SAN NICOLAS,02-12-2024,f5671a8a-e2d2-4073-8535-31ec6412c3e7,24,colegiado
https://www.gob.pe/munirodriguezdemendoza,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,4000.0,27/11/2024,11/12/2024,No Menor A Tres (03) Años En El Sector Público Y/O Privado,"Bachiller En Administración, Contabilidad, Economía, Estadística O Carreras Afines","Contrataciones Con El Estado - Seace, Certificación De Osce","Contrataciones Y Adquisiciones Del Estado Procedimiento Administrativo, Gestión Pública, Entre Otros","Cooperador, Proactivo, Dinámico, Trabajo En Equipo, Visión Estratégica",Especialista En Contrataciones Públicas,Municipalidad Provincial De Rod De Mendo,AMAZONAS - SAN NICOLAS,AMAZONAS,SAN NICOLAS,02-12-2024,077a16c3-2362-4898-a78b-0a416b7983ed,36,bachiller
https://www.gob.pe/munirodriguezdemendoza,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,4000.0,27/11/2024,11/12/2024,No Menor A Cuatro (04) Años En El Sector Público Y/O Privado,"Licenciado Con Colegiatura Y Habilitación Profesional En Economía, Contabilidad O Carreras Afines","Presupuesto Público, Planeamiento En El Sector Público",Planeamiento Y Presupuesto En El Sector Público,Planificación Y Control,Especialista En Presupuesto Y Planeamiento,Municipalidad Provincial De Rod De Mendo,AMAZONAS - SAN NICOLAS,AMAZONAS,SAN NICOLAS,02-12-2024,cc0d9c69-986f-449d-b0b6-d89cd8ef9378,48,colegiado
https://convocatorias.cultura.gob.pe/cas-vigente,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-268,1314.19,26/11/2024,10/12/2024,Experiencia General: Un (01) Año En El Sector Público Y/O Privado. Experiencia Específica: Un (01) Año En La Función O La Materia En El Sector Público Y/O Privado.,Primaria Completa.,No Aplica.,Conocimiento Del Complejo Arqueológico Monumental De Kuelap.,Orden. Limpieza. Puntualidad.,Auxiliar De Limpieza Y Mantenimiento,Ministerio De Cultura,AMAZONAS - TINGO,AMAZONAS,TINGO,02-12-2024,5d79d259-ae4e-4b70-98d5-6a4f21d361e7,12,primaria
https://http://convocatorias.juntos.gob.pe:8080/postula/inicio,2,D.Leg 1057 - Determinado (Necesidad Transitoria)-280,2000.0,25/11/2024,06/12/2024,- Experiencia General De Dos (02) Años En El Sector Público Y/O Privado. - Experiencia Específica De Un (01) Año A Partir Del Nivel Mínimo De Practicante Profesional En Funciones Similares Al Puesto.,"- Título Técnico Superior O Egresado Universitario, O Bachiller O Título Universitario En Todas Las Carreras.","- Curso En Gestión Pública, Desarrollo Comunitario, Resolución De Conflictos, Liderazgo, Metodologías O Técnicas Para La Enseñanza En Adultos, Desarrollo Infantil Temprano, Relacionados A La Salud Materno Infantil O Afines (Mínimo 8 Horas Acumuladas).",- Conocimiento De La Zona De Intervención. - Conocimiento De Ofimática A Nivel Básico.,- Manejo De Equipos - Vocación De Servicio - Orientación A Resultados - Relaciones Interpersonales - Integridad Y Comportamiento Ético,Gestores Locales,Programa Nacional De Apoyo Directo A Los Mas Pobres,AMAZONAS - NIEVA,AMAZONAS,NIEVA,02-12-2024,79cd2cce-d023-40c8-98c2-aadf048e06c8,24,tecnico
