job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,ubication,ubication_region,ubication_dist,day_data_extract_dmy,uuid,experience_months,min_education
https://www.diresaapurimac.gob.pe/web/,5,D.Leg 1057 - Determinado (Necesidad Transitoria)-011,2150.0,18/12/2024,01/01/2025,02 Años De Experiencia General En Instituciones Publicas Y/O Privadas. 01 Año De Experiencia Especifica En Funcion O Materia En Acompañamiento O Cuidados De Salud.,Titulo De Tecnico En Enfermeria.,"Primeros Auxilios En Salud Mental, Técnicas Básicas De Intervención Inmediata En Crisis, Intervenciones Para Mejorar Habilidades Sociales Y Cognitivas, Estrategias Para Prevenir El Agotamiento Emocional En El Personal De Enfermería Y Capacitación O Actividades De Actualización Afines Al Cargo","Técnicas De Medición, Administración De Medicamentos, Apoyo Emocional, Reconocimiento De Signos De Ansiedad, Depresión Y Psicosis Y Cuidados Básicos Del Paciente.","Reconocer Cambios En El Estado Mental Y Físico Del Paciente, Manejo De Situaciones De Agresividad O Autolesión, Reconocimiento Y Respuesta Inicial A Crisis De Pánico O Alteraciones Del Comportamiento",Tecnico En Enfermeria.,Direccion Regional De Salud Apurimac,APURIMAC - ABANCAY,APURIMAC,ABANCAY,18-12-2024,232e33be-d993-4bbf-b5aa-c0663f5ab812,0,tecnico
https://www.gob.pe/ugelandahuaylas,2,276-006,698.75,12/12/2024,26/12/2024,Sin Experiencia,Secundaria Completa,No Es Necesaria,No Es Necesaria,No Es Necesaria,Trabajador De Servicios II,Unidad De Gestion Educativa De Andahuaylas,APURIMAC - ANDAHUAYLAS,APURIMAC,ANDAHUAYLAS,18-12-2024,1924ff1b-a6d6-42a3-a9ab-dab8ca197a5d,0,secundaria
https://www.gob.pe/ugelandahuaylas,1,276-006,801.5,12/12/2024,26/12/2024,No Es Necesaria,Título Profesional Técnico En Computación E Informática,No Es Necesaria,No Es Necesaria,Orientación Al Usuario Y Capacidad De Análisis,Operador Pad,Unidad De Gestion Educativa De Andahuaylas,APURIMAC - ANDAHUAYLAS,APURIMAC,ANDAHUAYLAS,18-12-2024,7736917c-5940-433c-ac11-f52d17b3605a,0,tecnico
https://www.reddesaludcotabambas.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,7300.0,06/12/2024,20/12/2024,Mínimo Dos (2) Años De Experiencia En El Sector Público Y/O Privado. Relacionado Al Puesto Que Postula Y/O Afines.,"Titulo Profesional Con Colegiatura Habilitada, Serums Y Especialidad Con Rne",Medico Especialista En Anestesiologia,Afines A Su Carrera Y Conocimiento De Ofimatica,Trabajo Bajo Presion,Medico Especialista En Anestesiologia,Unidad Ejecutora De La Red De Salud Cotabambas,APURIMAC - TAMBOBAMBA,APURIMAC,TAMBOBAMBA,18-12-2024,2760250b-8c62-484d-a158-41f62e9e1dbb,24,colegiado
https://www.reddesaludcotabambas.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,7300.0,06/12/2024,20/12/2024,Mínimo Dos (2) Años De Experiencia En El Sector Público Y/O Privado. Relacionado Al Puesto Que Postula Y/O Afines,"Titulo Profesional Con Colegiatura Habilitada, Serums Y Especialidad Con Rne",Medico Especialista En Pediatria,Afines A Su Carrera Y Conocimiento De Ofimatica,Trabajo Bajo Presion,Medico Especialista En Pediatria,Unidad Ejecutora De La Red De Salud Cotabambas,APURIMAC - TAMBOBAMBA,APURIMAC,TAMBOBAMBA,18-12-2024,eb185df9-5af2-4f6c-9822-af3c6b9a6d89,24,colegiado
https://www.reddesaludcotabambas.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,7300.0,06/12/2024,20/12/2024,Mínimo Dos (2) Años De Experiencia En El Sector Público Y/O Privado. Relacionado Al Puesto Que Postula Y/O Afines.,"Titulo Profesional Con Colegiatura Habilitada, Serums Y Especialidad Con Rne",Ginecologia,Afines A Su Carrera Y Conocimiento De Ofimatica,Trabajo Bajo Presion,Medico Especialista En Ginecologia,Unidad Ejecutora De La Red De Salud Cotabambas,APURIMAC - TAMBOBAMBA,APURIMAC,TAMBOBAMBA,18-12-2024,c4da764d-11fd-4408-9bb2-108353ac142a,24,colegiado
https://www.regionapurimac.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,2500.0,06/12/2024,20/12/2024,"Mínimo 03 Años De Experiencia En El Sector Público Y/O Privado. Mínimo 02 Años, En El Área De Servicios Generales. - 01 Año De Experiencia En El Sector Público Como Coordinador Y/O Responsable De Servicios Generales.","Bachiller O Titulado En Contabilidad, Administración, Economía.",No Aplica,No Aplica,- Iniciativa. - Planificación. - Organización De La Información Y Dinamismo. - Vocación Al Servicio - Capacidad Analítica - Comunicación Efectiva - Trabajo En Equipo - Ética Y Profesionalismo - Trabajo En Equipo - Responsabilidad - Proactivo,Responsable De Servicios Generales,Gobierno Regional De Apurimac,APURIMAC - ABANCAY,APURIMAC,ABANCAY,18-12-2024,36468315-e0f2-4dfd-b509-136c2e5ca171,36,bachiller
https://www.regionapurimac.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,4500.0,06/12/2024,20/12/2024,"Experiencia Laboral General: Mínimo 06 Años De Experiencia En El Sector Público Y/O Privado, Mínimo 02 Años De Experiencia En El Sector Público Como Especialista En Contrataciones Del Estado Y/O Como Responsable Del Área De Logística (Subgerente, Director, Coordinador Y Otros) Relacionadas Al Área Y Función.","Título Profesional En: Contabilidad, Administración, Economía O Afines A La Especialidad","- Gestión Publica -Capacitación En Los Sistemas Siga, Siafy Seace -Ofimática Excel, Word, Power Point -Contrataciones Del Estado. -Certificado Osce Vigente- Nivel Intermedio","- Conocimiento Del Manejo De Los Sistemas Administrativos Del Sector Público, Conocimiento De La Norma De Contrataciones Del Estado",- Iniciativa. - Planificación. - Organización De La Información. -Dinamismo,Especialista En Contrataciones Del Estado,Gobierno Regional De Apurimac,APURIMAC - ABANCAY,APURIMAC,ABANCAY,18-12-2024,52966603-4f73-4c32-8944-3258344bb57e,72,titulado
https://www.regionapurimac.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,6000.0,06/12/2024,20/12/2024,Mínimo 01 Año De Experiencia Como Profesor En Educación Física Y/O Gestor Deportivo En El Sector Público Y/O Privado.Mínimo 03 Meses De Experiencia En El Sector Público Como Promotor De Espacios Deportivos Y/O Responsable De Complejos De Deportivos,Bachiller Y/O Titulo En: Ingeniería De Sistemas Y/O Contabilidad Y/O Administración,- Master Ejecutivo En Gestión Deportiva Y Administración De Futbol,Conocimiento En Gestión Deportiva,- Iniciativa. - Planificación. - Organización -Dirección,Administrador Del Complejo Deportivo El Olivo,Gobierno Regional De Apurimac,APURIMAC - ABANCAY,APURIMAC,ABANCAY,18-12-2024,dbd9f817-f0e1-4205-8303-8bfeb9554e79,12,bachiller
https://www.regionapurimac.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-006,2300.0,06/12/2024,20/12/2024,Mínimo 02 Años De Experiencia En El Sector Público Y/O Privado. -Mínimo 02 Años De Experiencia En El Sector Público Y/O Privado Relacionadas A La Función. - 01 Año De Experiencia En El Sector Público Relacionadas A La Función,"Técnico Titulado Y/O Bachiller En: Ingeniería Informática, Ingeniería De Sistemas",- Reparación Y Mantenimiento De Computadores. - Instalación Y Configuración De Redes De Computadoras. - Manejo De Herramientas De Office,- Procesador De Texto -Intermedio - Hojas De Cálculo- Intermedio -Programa De Presentaciones- Intermedio,- Iniciativa. - Proactivo. - Planificación. - Organización De La Información Y Dinamismo,Soporte Tecnico,Gobierno Regional De Apurimac,APURIMAC - ABANCAY,APURIMAC,ABANCAY,18-12-2024,d01c5615-eef4-44e3-a26a-5dc67c23d8aa,24,tecnico
