job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,ubication,ubication_region,ubication_dist,day_data_extract_dmy,uuid,experience_months,min_education
https://www.diresaapurimac.gob.pe/web/convocatorias/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-009,1514.19,25/11/2024,06/12/2024,"Un (01) Año, En Instituciones Publicas Y/O Privadas En El Desempeño De Funciones De Seguridad Y Vigilancia.",Educacion Secundaria Completa,"Atención Al Usuario E Identificación De Personas, Control De La Emergencia Y Seguridad De Instalaciones.","Conocimiento Basico En Normas De Seguridad Y Vigilancia, Conocimiento En El Manejo De Equipos De Seguridad (Camaras De Vigilancia, Radios Y Vigilancia Al Personal)","Conocimiento En Seguridad Y Vigilancia, Capacidad Para Actuar En Situaciones De Emergencias Manejo De Herramientas De Seguridad Y Redaccion De Informes",Personal De Seguridad Y Vigilancia,Direccion Regional De Salud Apurimac,APURIMAC - ABANCAY,APURIMAC,ABANCAY,27-11-2024,5b236bc6-68ba-4c0c-84a2-09e44fae9c52,0,secundaria
https://http://www.sis.gob.pe/portal/paginas/concurso_de_meritos.html,1,728-012,3000.0,22/11/2024,05/12/2024,Experiencia General: Dos (02) Años. Experiencia Específica: Dos (02) Años En El Sector Público Desempeñando Labores Similares.,Nivel Educativo: Universitaria Completa. Grado / Situación Académica: Título Profesional En Ciencias Administrativas Y/O Afines. Estudios De Maestría. Colegiatura Y Habilitación Profesional (De Ser El Caso Que Cuente Con Colegio Profesional,"Diplomados Y/O Cursos De Especialización Con Horas Académicas No Menores A 96 Horas Acumulables, Acreditados Por Universidad O Institución De Nivel Superior O Institución Pública Afines Al Cargo. Capacitación En Seguros",----,"Compromiso, Trabajo En Equipo, Vocación De Servicio",Profesional De Supervisión Financiera,Seguro Integral De Salud,APURIMAC - ANDAHUAYLAS,APURIMAC,ANDAHUAYLAS,27-11-2024,86a5044c-1e44-472a-98d9-bea48197a63b,24,colegiado
https://www.diresaapurimac.gob.pe/web/convocatorias/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-008,2920.0,20/11/2024,03/12/2024,Haber Culminado El Servicio Rural Y Urbano Marginal De Salud (Serums),Psicologo/A,Acreditar Capacitacion Y/O Actividades De Actualizacion Afines Al Cargo,"Manejo De Ofimatica - Word, Excel, Power Point E Internet A Nivel Basico","Capacitacion En Orientacion Y Consejeria, De Preferencia En El Tema De Drogas. Experiencia En La Conduccion De Talleres Grupales. Conocimiento De La Entrevista Motivacional Para El Tema De Personas Con Consumo Nocivo De Sustancias Psicoactivas Y Adicciones.",Psicologo,Direccion Regional De Salud Apurimac,APURIMAC - ABANCAY,APURIMAC,ABANCAY,27-11-2024,3d9203cb-569c-42d7-b845-e46324f30b36,0,
https://muniabancay.gob.pe/web/,56,D.Leg 1057 - Determinado (Necesidad Transitoria)-035,1500.0,20/11/2024,03/12/2024,"Experiencia General: - Un (01) Mes De Experiencia En El Sector Público Y/O Privado. Experiencia Específica: - Un (01) Mes De Experiencia En El Sector Público Y/O Privado, Desempeñando Funciones A Fines Al Cargo.",Secundaria Completa,S/E,- Cursos Y/O Certificados,"- Habilidad Para Trabajar En Equipo, Conducto Responsable Honesta Y Proactiva. - Trabajo Bajo Presión - Empatía Con El Prójimo",Serenazgo Municipal,Municipalidad Provincial De Abancay,APURIMAC - ABANCAY,APURIMAC,ABANCAY,27-11-2024,c15820bf-7a84-430e-ba18-f0f825bcbf56,1,secundaria
https://www.facebook.com/reddesaludaymaraes,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-004,8334.0,19/11/2024,02/12/2024,"Experiencia Especifica Medicina Familiar De (01) Año Y Experiencia General De 03 Años (02 Años Como Mínimo En El Sector Público Y 01 Año En El Sector Privado), Incluido El Serums. Nota: Se Contabilizará La Experiencia Laboral Posterior A La Resolución De Término Del Serums.",Título Profesional De Médico Cirujano Título: Especialidad Medicina Familiar Y Comunitaria. Constancia/ Habilidad Vigente Como Especialista. Resolución De Término De Serums.,Cursos Relacionados O Afines A La Especialidad.,Manejo Del Quechua En Nivel Básico. Manejo Básico De Microsoft Office. Otros.,"1. Capacidad De Coordinación, Organización Y Control De Los Recursos Asignados. 2. Capacidad De Liderazgo Orientado Al Logro De Objetivos Institucionales. 3. Capacidad Para Trabajar En Equipo Y Bajo Presión. 4. Capacidad De Innovación Y Aprendizaje. 5. Actitud Proactiva Y Con Orientación A Resultados. 6. Actitud De Atención Y Servicio Al Usuario Interno Y Externo.",Medico Familiar,Red De Salud Aymaraes,APURIMAC - CHALHUANCA,APURIMAC,CHALHUANCA,27-11-2024,9313d538-ad7a-43f5-9de2-ca424420e680,12,titulado
https://disachanka.gob.pe/,1,D.Leg 1057 - Indeterminado-007,5200.0,19/11/2024,02/12/2024,Experiencia Laboral Minima De 1 Año En Labores Profecionales De Acuerdo Al Puesto Al Que Postula(Incluye Serums),Medico Cirujano,No Requiere,"Conocimiento Del Modelo De Cuidado Integral De Salud Por Cursos De Vida, Para La Persona, Familia Y Comunidad. Conocimiento En Manejo De Emergencias Obstétricas Y Neonatales Conocimiento De Normas Técnicas Y Guías De Práctica En: - Enfermedades Transmisibles Y No Transmisibles. - Manejo Terapéutico De La Anemia En Gestantes, Niños Y Adolescentes. - Conocimiento De Indicadores Sanitarios. - Manual De Promoción De La Salud.",-,Medico,Direccion De Salud Apurimac Ii,APURIMAC - HUANCARAY,APURIMAC,HUANCARAY,27-11-2024,beb657d2-a025-4c4f-a3e5-42c34303643e,12,
https://disachanka.gob.pe/,1,D.Leg 1057 - Indeterminado-007,2900.0,19/11/2024,02/12/2024,A) Experiencia Laboral Mínima De 1 Año En Labores Profesionales De Acuerdo Al Puesto Al Que Postula. (Incluye Serums,Título Profesional Universitario De Tecnólogo Médico/Biólogo Habilitación De Colegio Profesional Contar Con Resolución De Termino De Serums,No Requiere,"Conocimiento En Procedimientos En Las Etapas Pre Analítica, Analítica Y Pos Analítica Conocimiento Del Modelo De Cuidado Integral De Salud Por Cursos De Vida, Para La Persona, Familia Y Comunidad. Conocimiento De Manual De Procedimientos De Laboratorio, Normas Técnicas De Enfermedades Transmisibles Y No Transmisibles - Manual De Bioseguridad",-,Biologo,Direccion De Salud Apurimac Ii,APURIMAC - ANDAHUAYLAS,APURIMAC,ANDAHUAYLAS,27-11-2024,6e5e4fa1-9eea-4885-ac84-20e7e60a8192,12,titulado
https://disachanka.gob.pe/,1,D.Leg 1057 - Indeterminado-007,2900.0,19/11/2024,02/12/2024,A) Experiencia Laboral Mínima De 1 Año En Labores Profesionales De Acuerdo Al Puesto Al Que Postula. (Incluye Serums,Título Profesional Universitario De Tecnólogo Médico/Biólogo Habilitación De Colegio Profesional Contar Con Resolución De Termino De Serums,No Requiere,"Conocimiento En Procedimientos En Las Etapas Pre Analítica, Analítica Y Pos Analítica Conocimiento Del Modelo De Cuidado Integral De Salud Por Cursos De Vida, Para La Persona, Familia Y Comunidad. Conocimiento De Manual De Procedimientos De Laboratorio, Normas Técnicas De Enfermedades Transmisibles Y No Transmisibles - Manual De Bioseguridad",-,Biologo,Direccion De Salud Apurimac Ii,APURIMAC - KAQUIABAMBA,APURIMAC,KAQUIABAMBA,27-11-2024,bfb65aaf-1739-4d38-b917-97ba92dc7d5e,12,titulado
https://disachanka.gob.pe/,1,D.Leg 1057 - Indeterminado-007,2900.0,19/11/2024,02/12/2024,A) Experiencia Laboral Mínima De 1 Año En Labores Profesionales De Acuerdo Al Puesto Al Que Postula. (Incluye Serums),Título Profesional Universitario De Tecnólogo Médico/Biólogo Habilitación De Colegio Profesional Contar Con Resolución De Termino De Serums,No Requiere,"Conocimiento En Procedimientos En Las Etapas Pre Analítica, Analítica Y Pos Analítica Conocimiento Del Modelo De Cuidado Integral De Salud Por Cursos De Vida, Para La Persona, Familia Y Comunidad. Conocimiento De Manual De Procedimientos De Laboratorio, Normas Técnicas De Enfermedades Transmisibles Y No Transmisibles - Manual De Bioseguridad",-,Biologo,Direccion De Salud Apurimac Ii,APURIMAC - ANDAHUAYLAS,APURIMAC,ANDAHUAYLAS,27-11-2024,48a3e784-e064-42e9-b625-7333d79b0749,12,titulado
https://disachanka.gob.pe/,1,D.Leg 1057 - Indeterminado-007,2900.0,19/11/2024,02/12/2024,A) Experiencia Laboral Mínima De 1 Año En Labores Profesionales De Acuerdo Al Puesto Al Que Postula. (Incluye Serums),Título Profesional Universitario De Tecnólogo Médico/Biólogo Habilitación De Colegio Profesional Contar Con Resolución De Termino De Serums,No Requiere,"Conocimiento En Procedimientos En Las Etapas Pre Analítica, Analítica Y Pos Analítica Conocimiento Del Modelo De Cuidado Integral De Salud Por Cursos De Vida, Para La Persona, Familia Y Comunidad. Conocimiento De Manual De Procedimientos De Laboratorio, Normas Técnicas De Enfermedades Transmisibles Y No Transmisibles - Manual De Bioseguridad",-,Biologo,Direccion De Salud Apurimac Ii,APURIMAC - KAQUIABAMBA,APURIMAC,KAQUIABAMBA,27-11-2024,4755555b-a3bc-496b-aedb-b1980e6eba26,12,titulado
