job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,ubication,ubication_region,ubication_dist,day_data_extract_dmy,uuid,experience_months,min_education
https://extranet.cunamas.gob,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1252,3014.19,29/11/2024,13/12/2024,"• Experiencia Laboral General De 01 Año. • Experiencia Laboral Específica De 01 Año En Servicios O Programas O Proyectos Relacionados A Equipos Técnicos Para La Gestión, Acompañamiento O Atención En Salud Pública O Primera Infancia O Niñez O Familias O Comunidad En El Sector Público O Privado Con Poblaciones Vulnerables.","• Título O Bachiller En Educación (Inicial O Primaria O Secundaria) O Ciencias De La Salud Humana (Enfermería, Psicología, Obstetricia, Nutrición) O Ciencias Sociales (Sociología, Trabajo Social O Antropología) O Titulo De Escuela/Instituto De Educación Superior Pedagógico (Inicial O Primaria O Secundaria) O Títulos Técnicos En Ciencias De La Salud (Enfermería Y Farmacia)",• “Cursos Y/O Capacitación En Desarrollo Infantil Temprano Y/O Primera Infancia Y/O Trabajo Con Familias Y/O Proyectos Sociales Y/O Desarrollo Social Y/O Desarrollo Humano U Otros Temas Afines (Últimos 5 Años)”,"• ""Conocimiento En Ofimática Nivel Básico (Word, Excel, Power Point). • Lengua Originaria Según Ámbito De Trabajo - Nivel Intermedio (De Ser El Caso)"" • Disponibilidad Para Viajar Dentro Y Fuera Del Departamento Cuando El Servicio Lo Amerite","• Comunicación Oral, Empatía, Negociación Y Planificación",Acompañante Tecnico Para El Servicio De Acompañamiento A Familias,Programa Nacional Cuna Mas,APURIMAC - CHINCHEROS,APURIMAC,CHINCHEROS,29-11-2024,a38a6e08-c593-453c-8547-06990d11915a,12,primaria
https://extranet.cunamas.gob,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1269,3314.19,29/11/2024,13/12/2024,"• Experiencia Laboral General De 01 Año. • Experiencia Laboral Específica De 01 Año En Servicios O Programas O Proyectos Relacionados A Equipos Técnicos Para La Gestión, Acompañamiento O Atención En Salud Pública O Primera Infancia O Niñez O Familias O Comunidad En El Sector Público O Privado Con Poblaciones Vulnerables.","• Título O Bachiller En Educación (Inicial O Primaria) O Ciencias De La Salud Humana (Enfermería, Psicología, Obstetricia O Nutrición) O Ciencias Sociales (Sociología, Trabajo Social O Antropología) O Título De Escuela/Instituto De Educación Superior Pedagógico (Inicial O Primaria)",• “Cursos Y/O Capacitación En Desarrollo Infantil Temprano Y/O Primera Infancia Y/O Trabajo Con Familias Y/O Proyectos Sociales Y/O Desarrollo Social Y/O Desarrollo Humano U Otros Temas Afines (Últimos 5 Años)”,"• ""Conocimiento En Ofimática Nivel Básico (Word, Excel, Power Point). • Lengua Originaria Según Ambito De Trabajo - Nivel Intermedio (De Ser El Caso)"" • Disponibilidad Para Viajar Dentro Y Fuera Del Departamento Cuando El Servicio Lo Amerite","• Comunicación Oral, Empatía, Negociación Y Planificación",Acompañante Tecnico Para El Servicio De Acompañamiento A Familias,Programa Nacional Cuna Mas,APURIMAC - ABANCAY,APURIMAC,ABANCAY,29-11-2024,c87d5851-70f5-4bd6-b282-d01407f04047,12,primaria
https://extranet.cunamas.gob,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1257,3014.19,29/11/2024,13/12/2024,"• Experiencia Laboral General De 01 Año. • Experiencia Laboral Específica De 01 Año En Servicios O Programas O Proyectos Relacionados A Equipos Técnicos Para La Gestión, Acompañamiento O Atención En Salud Pública O Primera Infancia O Niñez O Familias O Comunidad En El Sector Público O Privado Con Poblaciones Vulnerables.","• Título O Bachiller En Educación (Inicial O Primaria O Secundaria) O Ciencias De La Salud Humana (Enfermería, Psicología, Obstetricia, Nutrición) O Ciencias Sociales (Sociología, Trabajo Social O Antropología) O Titulo De Escuela/Instituto De Educación Superior Pedagógico (Inicial O Primaria O Secundaria) O Títulos Técnicos En Ciencias De La Salud (Enfermería Y Farmacia)",• “Cursos Y/O Capacitación En Desarrollo Infantil Temprano Y/O Primera Infancia Y/O Trabajo Con Familias Y/O Proyectos Sociales Y/O Desarrollo Social Y/O Desarrollo Humano U Otros Temas Afines (Últimos 5 Años)”,"• ""Conocimiento En Ofimática Nivel Básico (Word, Excel, Power Point). • Lengua Originaria Según Ámbito De Trabajo - Nivel Intermedio (De Ser El Caso)"" • Disponibilidad Para Viajar Dentro Y Fuera Del Departamento Cuando El Servicio Lo Amerite","• Comunicación Oral, Empatía, Negociación Y Planificación",Acompañante Tecnico Para El Servicio De Acompañamiento A Familias,Programa Nacional Cuna Mas,APURIMAC - ANDAHUAYLAS,APURIMAC,ANDAHUAYLAS,29-11-2024,e1955fd7-d564-4a28-a5ed-577b756a9758,12,primaria
https://extranet.cunamas.gob,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1264,2614.19,29/11/2024,13/12/2024,"• Experiencia Laboral General De 01 Año. • Experiencia Laboral Específica De 01 Año En Servicios O Programas O Proyectos Relacionados A Equipos Técnicos Para La Gestión, Acompañamiento O Atención En Salud Pública O Primera Infancia O Niñez O Familias O Comunidad En El Sector Público O Privado Con Poblaciones Vulnerables.","• Título O Bachiller En Educación (Inicial O Primaria O Secundaria) O Ciencias De La Salud Humana (Enfermería, Psicología, Obstetricia, Nutrición) O Ciencias Sociales (Sociología, Trabajo Social O Antropología) O Titulo De Escuela/Instituto De Educación Superior Pedagógico (Inicial O Primaria O Secundaria) O Títulos Técnicos En Ciencias De La Salud (Enfermería Y Farmacia)",• “Cursos Y/O Capacitación En Desarrollo Infantil Temprano Y/O Primera Infancia Y/O Trabajo Con Familias Y/O Proyectos Sociales Y/O Desarrollo Social Y/O Desarrollo Humano U Otros Temas Afines (Últimos 5 Años)”,"• ""Conocimiento En Ofimática Nivel Básico (Word, Excel, Power Point). • Lengua Originaria Según Ámbito De Trabajo - Nivel Intermedio (De Ser El Caso)"" • Disponibilidad Para Viajar Dentro Y Fuera Del Departamento Cuando El Servicio Lo Amerite","• Comunicación Oral, Empatía, Negociación Y Planificación",Acompañante Tecnico Para El Servicio De Cuidado Diurno,Programa Nacional Cuna Mas,APURIMAC - ANDAHUAYLAS,APURIMAC,ANDAHUAYLAS,29-11-2024,f9b46238-6f9c-4f6d-86ae-ca0e79ab81f4,12,primaria
https://extranet.cunamas.gob,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1284,2614.19,29/11/2024,13/12/2024,"• Experiencia Laboral General De 03 Años En El Sector Público O Privado. • Experiencia Laboral Especifica De Dos (02) Años En Programas O Proyectos Alimentarios, Sociales, Servicios De Alimentación Colectiva Y/O Salud O Consultorías Relacionadas Con Primera Infancia O Desarrollo Infantil, Educación Nutricional O Promoción De La Salud En El Sector Público Y/O Privado”.","• Título Profesional Universitario En Nutrición, Bromatología Y Nutrición, Nutrición Y Dietética, Ingeniería En Industrias Alimentarias, Ingeniería Alimentaria O Ingeniería Agroindustrial (De Corresponder A La Especialidad Debe Estar Colegiado Y Habilitado).",• Capacitación Actualizada Vinculada Al Puesto Dentro Los Últimos 5 Años.,"• Conocimientos En Seguridad Alimentaria, Inocuidad Alimentaria. • Manejo De Ofimática Básico (Word, Excel, Power Point).","• Análisis, Control, Negociación Y Planificación",Especialista En Nutricion,Programa Nacional Cuna Mas,APURIMAC - ANDAHUAYLAS,APURIMAC,ANDAHUAYLAS,29-11-2024,5600a1a8-f543-4201-a84f-6742d074dddc,36,colegiado
https://www.diresaapurimac.gob.pe/web/convocatorias/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-010,1400.0,29/11/2024,13/12/2024,Un (01) Año De Experiencia En Labores Similares En Entidades Publicas O Privadas.,"Estudios Tecnicos Concluidos O Universitarios En Administracion, Gestion Documental O Carreras Afines.",Cursos Y/O Certificados En Organizacion Y Manejo De Archivos Documentales.,"Conocimiento En Sistemas De Gestion Documental Y Archivo, Conocimiento De Normativas De Archivo Publico.","Dominio Basico De Herramientas Informaticas (Office, Escaneres, Software De Archivo). Habilidad Para Trabajar En Equipo Y Orientacion Al Detalle.",Auxiliar Administrativo,Direccion Regional De Salud Apurimac,APURIMAC - ABANCAY,APURIMAC,ABANCAY,29-11-2024,ac15e4cf-47cb-4191-a0cc-3f67a8448d23,0,tecnico
https://www.gob.pe/ugelchincheros  https://ugelch.gob.pe/,6,276-06,971.65,29/11/2024,13/12/2024,Experiencia General: 03 Años De Servicios Experiencia Especifica: 01 Año En El Cargo O Afines,Secundaria Completa,"Certificados, Diplomado Y/O Espcializacion",Mantenimiento De Local Escolar,"Pro Actividad, Adaptabilidad, Dinamismo Y Orden",Trabajador De Servicio,Unidad De Gestion Educativa Local De Chincheros,APURIMAC - CHINCHEROS,APURIMAC,CHINCHEROS,29-11-2024,16a4d3b6-f4a1-438b-987d-fe239297d454,36,secundaria
https://www.gob.pe/ugelchincheros  https://ugelch.gob.pe/,1,276-06,1099.65,29/11/2024,13/12/2024,Experiencia General : 03 Años En El Sector Publico O Privado Experiencia Especifica : 01 Año En La Funcion De Recursos Humano,"Titulo : Administracion, Contabilidad, Derecho O Carreras Afines",Curso Y/O Talleres Referentes A Gestion Publica,"Gestión Pública, Legislación Laboral, Ley N° 30057 - Ley Del Servicio Civil Y Sistema Administrativo De Gestión De Recursos Humanos.","Proactividad, Adaptabilidad, Planificacion, Dinamismo, Orden",Especialista En Recursos Humanos,Unidad De Gestion Educativa Local De Chincheros,APURIMAC - CHINCHEROS,APURIMAC,CHINCHEROS,29-11-2024,efc228e0-5fc7-4094-94d8-540dcc4ad54d,36,titulado
https://www.diresaapurimac.gob.pe/web/convocatorias/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-009,1514.19,25/11/2024,06/12/2024,"Un (01) Año, En Instituciones Publicas Y/O Privadas En El Desempeño De Funciones De Seguridad Y Vigilancia.",Educacion Secundaria Completa,"Atención Al Usuario E Identificación De Personas, Control De La Emergencia Y Seguridad De Instalaciones.","Conocimiento Basico En Normas De Seguridad Y Vigilancia, Conocimiento En El Manejo De Equipos De Seguridad (Camaras De Vigilancia, Radios Y Vigilancia Al Personal)","Conocimiento En Seguridad Y Vigilancia, Capacidad Para Actuar En Situaciones De Emergencias Manejo De Herramientas De Seguridad Y Redaccion De Informes",Personal De Seguridad Y Vigilancia,Direccion Regional De Salud Apurimac,APURIMAC - ABANCAY,APURIMAC,ABANCAY,29-11-2024,afc3c81b-939b-4ae7-9e7d-7412973321a4,0,secundaria
https://http://www.sis.gob.pe/portal/paginas/concurso_de_meritos.html,1,728-012,3000.0,22/11/2024,05/12/2024,Experiencia General: Dos (02) Años. Experiencia Específica: Dos (02) Años En El Sector Público Desempeñando Labores Similares.,Nivel Educativo: Universitaria Completa. Grado / Situación Académica: Título Profesional En Ciencias Administrativas Y/O Afines. Estudios De Maestría. Colegiatura Y Habilitación Profesional (De Ser El Caso Que Cuente Con Colegio Profesional,"Diplomados Y/O Cursos De Especialización Con Horas Académicas No Menores A 96 Horas Acumulables, Acreditados Por Universidad O Institución De Nivel Superior O Institución Pública Afines Al Cargo. Capacitación En Seguros",----,"Compromiso, Trabajo En Equipo, Vocación De Servicio",Profesional De Supervisión Financiera,Seguro Integral De Salud,APURIMAC - ANDAHUAYLAS,APURIMAC,ANDAHUAYLAS,29-11-2024,a9808631-1a11-4cee-9ca4-52e9d9e069c0,24,colegiado
