job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,ubication,ubication_region,ubication_dist,day_data_extract_dmy,uuid,experience_months,min_education
https://http://extranet.corpac.gob.pe/pash/bienvenida,1,728-069,2200.0,19/12/2024,02/01/2025,"- Acreditar Como Mínimo Dos (2) Años De Experiencia Laboral En Actividades Relacionadas A Las Contrataciones En El Sector Público O Privado, O Un (1) Año De Prácticas Preprofesionales O Profesionales En Instituciones Públicas En Temas Vinculados A Contrataciones Con El Estado.","- Egresado De Instituto Superior Con Un Mínimo De Tres (3) Años, O Dos (2) Años De Estudios Universitarios En Derecho, O Bachiller En Derecho","- Capacitación En Contrataciones Del Estado, Expedida Por Universidad O Institución De Prestigio, Con Un Mínimo De 350 Horas En Contrataciones Públicas, Con Una Antigüedad No Mayor De Cinco (5) Años.","- Contar Con La Certificación Otorgada Por El Osce Vigente. - Conocimientos De Sistemas Informáticos (Office) A Nivel De Usuarios, Acreditado Con Certificado O Declaración Jurada.","- Vocación De Servicio - Proactividad - Aprendizaje Continuo Y Autogestión - Comunicación Efectiva - Dominio De Herramientas, Instrumentos Y Sistemas De Apoyo A La Actividad",Asistente Administrativo II,Corporacion Peruana De Aeropuertos Y Aviacion Comercial Sociedad Anonima - Corpac S.A.,CALLAO - CALLAO,CALLAO,CALLAO,19-12-2024,1cb85967-3b53-42af-b51b-d84fd585a7df,24,tecnico
https://www.gob.pe/ugelventanilla,1,276-89,2321.65,16/12/2024,30/12/2024,No Aplica,Secundaria Completa,No Aplica,No Aplica,No Aplica,Trabajador De Servicio,Unidad De Gestion Educativa Local- Ventanilla,CALLAO - VENTANILLA,CALLAO,VENTANILLA,19-12-2024,23a2faf3-7fc2-43b5-8c10-a5d6e7a46359,0,secundaria
https://app.municallao.gob.pe/convocatorias/convocatoria-cas,20,D.Leg 1057 - Determinado (Necesidad Transitoria)-040,2000.0,13/12/2024,27/12/2024,Un (01) Año De Experiencia General En El Sector Publico O Privado. Tres(03) Meses De Experiencia Especifica En La Funcion O La Materia.,Secunaria Completa,Derecho De Transporte Y Pas En Infracciones De Transito,"Ley General De Transporte, Textoo Unico Ordenado De La Ley N° 27444, Ley Del Procedimiento Administrativo General.","Integridad, Autocontrol, Responsabilidad, Comunicacion Asertiva Y Trabajo En Equipo",Inspectores De Transporte,Municipalidad Provincial Del Callao,CALLAO - CALLAO,CALLAO,CALLAO,19-12-2024,e9bb8b2a-d67e-49aa-b3a5-cdc6011503ea,0,
https://aplicativo.pj.gob.pe/psep/wfrminicio.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-063,2972.0,11/12/2024,24/12/2024,"Obligatorio: Experiencia Laboral General No Menor De Dos (02) Años, En El Sector Público Y/O Privado. Obligatorio: Experiencia Laboral Mínima De Uno (01) Año En Especialidad Penal En El Sector De Justicia (Acreditado Con Certificado O Constancia De Trabajo).","Título Profesional De Abogado/A, Colegiado/A Y Habilitado/A.",Estudios De Especialización En Derecho Penal Y/O Procesal Penal (Deseable),Cursos Y/O Capacitaciones En Derecho Penal Y/O Del Nuevo Código Procesal Penal(Deseable) Curso De Redacción Jurídica (Deseable),Redacción Razonamiento Lógico Comprensión Lectora Dinamismo Control,Especialista Judicial De Audiencias,Unidad Ejecutora De La Corte Superior De Justicia Del Callao,CALLAO - CALLAO,CALLAO,CALLAO,19-12-2024,106f30ab-92d0-472f-baaf-0de28b84c98e,24,colegiado
https://aplicativo.pj.gob.pe/psep/wfrminicio.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-063,2972.0,11/12/2024,24/12/2024,"Obligatorio: Experiencia Laboral General No Menor De Dos (02) Años, En El Sector Público Y/O Privado. Obligatorio: Experiencia Laboral Mínima De Uno (01) Año En Especialidad Penal En El Sector De Justicia (Acreditado Con Certificado O Constancia De Trabajo).","Título Profesional De Abogado/A, Colegiado/A Y Habilitado/A.",Estudios De Especialización En Derecho Penal Y/O Procesal Penal (Deseable),Cursos Y/O Capacitaciones En Derecho Penal Y/O Del Nuevo Código Procesal Penal(Deseable) Curso De Redacción Jurídica (Deseable),Redacción Razonamiento Lógico Comprensión Lectora Dinamismo Control,Abogado I,Unidad Ejecutora De La Corte Superior De Justicia Del Callao,CALLAO - CALLAO,CALLAO,CALLAO,19-12-2024,01b7ec13-7eb1-46ee-9304-902f75d35ab3,24,colegiado
https://aplicativo.pj.gob.pe/psep/wfrminicio.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-063,2212.0,11/12/2024,24/12/2024,"Experiencia Laboral Mínima De Seis (06) Meses, En Labores De Notificación O Diligenciamiento De Documentos (Acreditados Con Certificado O Constancia De Trabajo Respectivo).","Estudios Técnicos En Archivo, Secretariado Ejecutivo, Computación, Administración O Afines, Mínimo De Tres (03) Meses (Acreditado).",No Aplica,Cursos Y/O Capacitaciones En Digitación (Deseable).Curso De Ofimática (Deseable),Redacción Razonamiento Lógico Comprensión Lectora Dinamismo Control,Auxiliar Administrativo,Unidad Ejecutora De La Corte Superior De Justicia Del Callao,CALLAO - CALLAO,CALLAO,CALLAO,19-12-2024,8a8bad67-84a7-41da-9959-b4e41f3ee906,6,tecnico
https://aplicativo.pj.gob.pe/psep/wfrminicio.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-063,2572.0,11/12/2024,24/12/2024,"Experiencia Laboral General No Menor De Dos (02) Años, De Los Cuales Uno (01) Debe Ser En Labores Jurisdiccionales (Labores En Juzgado), Acreditados Con Certificado O Constancia De Trabajo Respectivo.",Estudiante De Derecho VIII Ciclo En Adelante,No Aplica,Cursos Y/O Capacitaciones Relacionadas De Derecho Penal Y/O Derecho Procesal Penal (Deseable) Curso De Redacción Jurídica (Deseable),Redacción Razonamiento Lógico Comprensión Lectora Dinamismo Control,Asistente Jurisdiccional,Unidad Ejecutora De La Corte Superior De Justicia Del Callao,CALLAO - CALLAO,CALLAO,CALLAO,19-12-2024,f6340642-61fb-4c55-b080-3913e774821f,24,
https://http://extranet.corpac.gob.pe/pash/bienvenida,1,728-068,2700.0,11/12/2024,24/12/2024,"- 3 Años De Experiencia General Desde Egresado En El Sector Público. - 3 Años Realizando Labores Relacionadas A Auditorías Y Control En El Sector Público O Privado. - 2 Años De Experiencia Trabajando En Una Compañía De Envergadura, De Preferencia Relacionado A Servicios De Aeronavegación Y Aeroportuarios.","- Título Profesional En Ingeniería Administrativa, Ingeniería En Gestión Empresarial, Ingeniería Industrial U Afines.",- Especialización En Sistemas Integrados De Gestión (Sig),"- Conocimiento Del Idioma Inglés (Nivel Básico). - Conocimientos A Nivel Intermedio De Excel. - Conocimiento Nivel Usuario De Microsoft Office (Word, Excel Y Power Point).",- Ética - Proactivo - Aprendizaje Continuo Y Autogestión. - Comunicación Efectiva.- Manejo De Conocimientos Especializados Y Aplicación De Conocimientos - Pensamiento Analítico. - Trabajo En Equipo.,Especialista En Calidad Ats,Corporacion Peruana De Aeropuertos Y Aviacion Comercial Sociedad Anonima - Corpac S.A.,CALLAO - CALLAO,CALLAO,CALLAO,19-12-2024,6474792d-f2a2-425a-8c79-d5167de3b373,0,titulado
https://www.iafasfosmar.pe/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-047,2200.0,05/12/2024,19/12/2024,- Experiencia General: 10 (Diez) O Más Años En Trabajos Administrativos En El Sector Público Y/O Privado. - Experiencia Especifica: Dos (2) Años En Iafas Públicas.,- Técnico Secretario Administrativo.,- Cursos En Computación E Informática.,- Conocimientos En Trámite Documentario - Conocimiento En Preparar Y Redactar Documentos - Conocimiento De Clasificación De Archivos - Manejo De Herramientas Informáticas A Nivel Usuario. - Manejo De Gestión Financiera En Iafas.,- Responsabilidad - Proactividad - Trabajo En Equipo - Actitud De Servicio - Asertividad - Empatía - Comunicación.,Técnico Administrativo,Iafas De La Marina De Guerra Del Peru,CALLAO - BELLAVISTA,CALLAO,BELLAVISTA,19-12-2024,a23879ec-fe78-4153-ab0e-c4ae644303b1,24,tecnico
https://www.gob.pe/44828-hospital-san-jose-del-callao-convocatorias-de-trabajo-del-hospital-san-jose-del-callao,1,276-001,822.0,05/12/2024,19/12/2024,2 Años Mínimos De Experiencia Laboral. 2 Años De Experiencia Como Secretaria O Similar. 2 Años Mínimos De Experiencia En El Puesto En El Sector Público,Título De Técnico,No Requerida,"Gestión De Documentos, Trámites Y Sistemas Administrativos, Sistema De Gestión Documentaria Sgd","Trabajo En Equipo, Capacidad Resolutiva, Vocación Y Entrega Al Servicio, Compromiso Institucional",Artesano,Hospital San Jose,CALLAO - CARMEN DE LA LEGUA REYNOSO,CALLAO,CARMEN DE LA LEGUA REYNOSO,19-12-2024,22d8e37e-6245-4eaf-a56f-be69f9ce17a3,0,tecnico
