job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,ubication,ubication_region,ubication_dist,day_data_extract_dmy,uuid,experience_months,min_education
https://portal.indeci.gob.pe/oportunidades/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-340,5000.0,27/12/2024,09/01/2025,• Experiencia Laboral General Experiencia General No Menor De Tres (03) Años En El Sector Público Y/O Privado. • Experiencia Laboral Especifica Dos (02) Años De Experiencia En La Función O Materia. Dos (02) Años De Experiencia En El Nivel Mínimo Analista O Su Equivalente. Dos (02) Años De Experiencia En Función O Materia En El Sector Público,• Título Profesional En Arquitectura Y/O Ingeniería Civil Y/O Ciencias Militares Y/O Ciencias De La Comunicación Y/O Ingeniería Geológica Y/O Ingeniería Ambiental Y/O Ingeniería Geográfica Y/O Geografía Y/O Administración Y/O Ingeniería Industrial Y/O Ingeniería Agrícola.,• Programa De Especialización Y/O Diplomado En Gestión De Riesgo De Desastre,"• Conocimientos De La Ley Del Sinagerd, Reglamento De La Ley Del Sinagerd Palanagerd, Y Política De Gestión De Riesgos Al 2050 • Conocimiento En Ofimática (Word, Excel Y/O Powerpoint) A Nivel Básico",• Compromiso • Responsabilidad • Vocación De Servicio • Adaptabilidad – Flexibilidad • Comunicación • Orientación A Resultados • Capacidad De Análisis Y Síntesis • Organización De La Información • Tolerancia A La Presión • Trabajo En Equipo,Especialista En Gestion De Riesgo De Desastre,Instituto Nacional De Defensa Civil,AMAZONAS - CHACHAPOYAS,AMAZONAS,CHACHAPOYAS,27-12-2024,179c8951-fdc5-4927-a568-670bb7ac423b,36,titulado
https://casrrhh.aurora.gob.pe/convocatorias/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-643,4500.0,26/12/2024,08/01/2025,"""• Experiencia General Seis (06) Meses De Experiencia General En El Sector Público Y/O Privado. • Experiencia Específica Seis (06) Meses De Experiencia Acreditada Habiendo Desarrollado Funciones Afines A Su Formación Profesional En El Sector Público O Privado""","• Título Profesional Universitario En Trabajo Social, Con Colegiatura Y Habilitación Vigente.",•Capacitación Acreditada En Temas Relacionados A Su Formación Profesional Y/O Afín A La Temática De Violencia Contra Las Mujeres E Integrantes Del Grupo Familiar,"""• Conocimiento Sobre Valoración Y Gestión De Riesgo, Enfoques Y Principios De La Atención De Casos De Violencia Contra Las Mujeres, Integrantes Del Grupo Familiar Y Violencia Sexual, Gestion Social Y Técnicas De Entrevista • Conocimientos De Ofimática: - Procesador De Textos, Nivel Básico. - Hojas De Cálculo, Nivel Básico. - Programa De Presentaciones, Nivel Básico. • Conocimiento De Idiomas / Dialectos: - Quechua, Nivel Básico. - Lenguas Y/O Dialectos, Según Zona De Intervencion, Nivel Básico. - Lenguaje De Señas, Nivel Básico. -De Preferencia Para Las Zonas Quechua Hablantes. -De Preferencia Lengua Y/O Dialecto De La Zona, Según Ámbito De Intervención. -De Preferencia Manejo De Lenguaje De Señas.""","• Empatía, Comunicación Efectiva, Vocación De Servicio, Trabajo En Equipo, Proactividad, Comportamiento Ético Y Orientación Al Servicio.",Un/A (01) Trabajador/A Social Para Coordinación Territorial De Amazonas - Cem Condorcanqui,Progr Nac Para La Prevenc Y Erradic De La Violencia Contra Las Mujeres E Integ Del Grup Fam-Aurora,AMAZONAS - NIEVA,AMAZONAS,NIEVA,27-12-2024,35937f98-e401-41df-be27-01ba49e7158b,6,colegiado
https://casrrhh.aurora.gob.pe/convocatorias/convocatoria.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-611,4500.0,26/12/2024,08/01/2025,Experiencia General Dos (02) Años De Experiencia General En El Sector Público Y/O Privado. • Experiencia Específica Un (01) Año De Experiencia En Procesos Penales En El Sector Público O Privado.,"Título Profesional Universitario En Derecho, Con Colegiatura Y Habilitación Vigente.",Capacitación Acreditada Afín A La Temática De Violencia Contra Las Mujeres Y/O Violencia Sexual Y/O Derechos Humanos Y/O Derecho Procesal Y/O Derecho Penal,"Conocimientos De Enfoques, Principios Y Procedimientos En La Atención De Casos De Violencia Contra Las Mujeres, Integrantes Del Grupo Familiar Y Violencia Sexual. • Conocimientos De Ofimática: - Procesador De Textos, Nivel Básico. - Hojas De Cálculo, Nivel Básico. - Programa De Presentaciones, Nivel Básico. • Conocimiento De Idiomas / Dialectos: - Quechua, Nivel Básico. - Lenguas Y/O Dialectos, Según Zona De Intervención, Nivel Básico. - Lenguaje De Señas, Nivel Básico. - De Preferencia Para Las Zonas Quechua Hablantes. - De Preferencia Lengua Y/O Dialecto De La Zona, Según Ámbito De Intervención. - De Preferencia Manejo De Lenguaje De Señas.","Empatía, Comunicación Efectiva, Vocación De Servicio, Trabajo En Equipo, Proactividad, Comportamiento Ético Y Orientación Al Servicio.",Convocatoria Para La Contratación Administrativa De Servicio Cas (Necesidad  Transitoria) De Un/A (01) Abogado/A Para Cem Condorcanqui – Amazonas,Progr Nac Para La Prevenc Y Erradic De La Violencia Contra Las Mujeres E Integ Del Grup Fam-Aurora,AMAZONAS - NIEVA,AMAZONAS,NIEVA,27-12-2024,78b30bd7-a12b-4a56-ada2-ce0368657d27,24,colegiado
https://casrrhh.aurora.gob.pe/convocatorias/convocatoria.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-611,4500.0,26/12/2024,08/01/2025,Experiencia General Dos (02) Años De Experiencia General En El Sector Público Y/O Privado. • Experiencia Específica Un (01) Año De Experiencia En Procesos Penales En El Sector Público O Privado.,"Título Profesional Universitario En Derecho, Con Colegiatura Y Habilitación Vigente.",Capacitación Acreditada Afín A La Temática De Violencia Contra Las Mujeres Y/O Violencia Sexual Y/O Derechos Humanos Y/O Derecho Procesal Y/O Derecho Penal,"Conocimientos De Enfoques, Principios Y Procedimientos En La Atención De Casos De Violencia Contra Las Mujeres, Integrantes Del Grupo Familiar Y Violencia Sexual. • Conocimientos De Ofimática: - Procesador De Textos, Nivel Básico. - Hojas De Cálculo, Nivel Básico. - Programa De Presentaciones, Nivel Básico. • Conocimiento De Idiomas / Dialectos: - Quechua, Nivel Básico. - Lenguas Y/O Dialectos, Según Zona De Intervención, Nivel Básico. - Lenguaje De Señas, Nivel Básico. - De Preferencia Para Las Zonas Quechua Hablantes. - De Preferencia Lengua Y/O Dialecto De La Zona, Según Ámbito De Intervención. - De Preferencia Manejo De Lenguaje De Señas.","Empatía, Comunicación Efectiva, Vocación De Servicio, Trabajo En Equipo, Proactividad, Comportamiento Ético Y Orientación Al Servicio.",Convocatoria Para La Contratación Administrativa De Servicio Cas (Necesidad  Transitoria) De Un/A (01) Abogado/A Para Cem Condorcanqui – Amazonas,Progr Nac Para La Prevenc Y Erradic De La Violencia Contra Las Mujeres E Integ Del Grup Fam-Aurora,AMAZONAS - NIEVA,AMAZONAS,NIEVA,27-12-2024,990d0c33-59de-49bd-952b-c9fe3c8f953f,24,colegiado
https://casrrhh.aurora.gob.pe/convocatorias/convocatoria.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-611,4500.0,26/12/2024,08/01/2025,Experiencia General Dos (02) Años De Experiencia General En El Sector Público Y/O Privado. • Experiencia Específica Un (01) Año De Experiencia En Procesos Penales En El Sector Público O Privado.,"Título Profesional Universitario En Derecho, Con Colegiatura Y Habilitación Vigente.",Capacitación Acreditada Afín A La Temática De Violencia Contra Las Mujeres Y/O Violencia Sexual Y/O Derechos Humanos Y/O Derecho Procesal Y/O Derecho Penal,"Conocimientos De Enfoques, Principios Y Procedimientos En La Atención De Casos De Violencia Contra Las Mujeres, Integrantes Del Grupo Familiar Y Violencia Sexual. • Conocimientos De Ofimática: - Procesador De Textos, Nivel Básico. - Hojas De Cálculo, Nivel Básico. - Programa De Presentaciones, Nivel Básico. • Conocimiento De Idiomas / Dialectos: - Quechua, Nivel Básico. - Lenguas Y/O Dialectos, Según Zona De Intervención, Nivel Básico. - Lenguaje De Señas, Nivel Básico. - De Preferencia Para Las Zonas Quechua Hablantes. - De Preferencia Lengua Y/O Dialecto De La Zona, Según Ámbito De Intervención. - De Preferencia Manejo De Lenguaje De Señas.","Empatía, Comunicación Efectiva, Vocación De Servicio, Trabajo En Equipo, Proactividad, Comportamiento Ético Y Orientación Al Servicio.",Convocatoria Para La Contratación Administrativa De Servicio Cas (Necesidad  Transitoria) De Un/A (01) Abogado/A Para Cem Condorcanqui – Amazonas,Progr Nac Para La Prevenc Y Erradic De La Violencia Contra Las Mujeres E Integ Del Grup Fam-Aurora,AMAZONAS - NIEVA,AMAZONAS,NIEVA,27-12-2024,2bc3de01-6a4e-41dc-83e9-3f12e50f6598,24,colegiado
https://casrrhh.aurora.gob.pe/convocatorias/convocatoria.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-611,4500.0,26/12/2024,08/01/2025,Experiencia General Dos (02) Años De Experiencia General En El Sector Público Y/O Privado. • Experiencia Específica Un (01) Año De Experiencia En Procesos Penales En El Sector Público O Privado.,"Título Profesional Universitario En Derecho, Con Colegiatura Y Habilitación Vigente.",Capacitación Acreditada Afín A La Temática De Violencia Contra Las Mujeres Y/O Violencia Sexual Y/O Derechos Humanos Y/O Derecho Procesal Y/O Derecho Penal,"Conocimientos De Enfoques, Principios Y Procedimientos En La Atención De Casos De Violencia Contra Las Mujeres, Integrantes Del Grupo Familiar Y Violencia Sexual. • Conocimientos De Ofimática: - Procesador De Textos, Nivel Básico. - Hojas De Cálculo, Nivel Básico. - Programa De Presentaciones, Nivel Básico. • Conocimiento De Idiomas / Dialectos: - Quechua, Nivel Básico. - Lenguas Y/O Dialectos, Según Zona De Intervención, Nivel Básico. - Lenguaje De Señas, Nivel Básico. - De Preferencia Para Las Zonas Quechua Hablantes. - De Preferencia Lengua Y/O Dialecto De La Zona, Según Ámbito De Intervención. - De Preferencia Manejo De Lenguaje De Señas.","Empatía, Comunicación Efectiva, Vocación De Servicio, Trabajo En Equipo, Proactividad, Comportamiento Ético Y Orientación Al Servicio.",Convocatoria Para La Contratación Administrativa De Servicio Cas (Necesidad  Transitoria) De Un/A (01) Abogado/A Para Cem Condorcanqui – Amazonas,Progr Nac Para La Prevenc Y Erradic De La Violencia Contra Las Mujeres E Integ Del Grup Fam-Aurora,AMAZONAS - NIEVA,AMAZONAS,NIEVA,27-12-2024,a44f91b9-8ba7-48ce-a9b4-335f8eaa2f3e,24,colegiado
https://casrrhh.aurora.gob.pe/convocatorias/convocatoria.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-611,4500.0,26/12/2024,08/01/2025,Experiencia General Dos (02) Años De Experiencia General En El Sector Público Y/O Privado. • Experiencia Específica Un (01) Año De Experiencia En Procesos Penales En El Sector Público O Privado.,"Título Profesional Universitario En Derecho, Con Colegiatura Y Habilitación Vigente.",Capacitación Acreditada Afín A La Temática De Violencia Contra Las Mujeres Y/O Violencia Sexual Y/O Derechos Humanos Y/O Derecho Procesal Y/O Derecho Penal,"Conocimientos De Enfoques, Principios Y Procedimientos En La Atención De Casos De Violencia Contra Las Mujeres, Integrantes Del Grupo Familiar Y Violencia Sexual. • Conocimientos De Ofimática: - Procesador De Textos, Nivel Básico. - Hojas De Cálculo, Nivel Básico. - Programa De Presentaciones, Nivel Básico. • Conocimiento De Idiomas / Dialectos: - Quechua, Nivel Básico. - Lenguas Y/O Dialectos, Según Zona De Intervención, Nivel Básico. - Lenguaje De Señas, Nivel Básico. - De Preferencia Para Las Zonas Quechua Hablantes. - De Preferencia Lengua Y/O Dialecto De La Zona, Según Ámbito De Intervención. - De Preferencia Manejo De Lenguaje De Señas.","Empatía, Comunicación Efectiva, Vocación De Servicio, Trabajo En Equipo, Proactividad, Comportamiento Ético Y Orientación Al Servicio.",Convocatoria Para La Contratación Administrativa De Servicio Cas (Necesidad  Transitoria) De Un/A (01) Abogado/A Para Cem Condorcanqui – Amazonas,Progr Nac Para La Prevenc Y Erradic De La Violencia Contra Las Mujeres E Integ Del Grup Fam-Aurora,AMAZONAS - NIEVA,AMAZONAS,NIEVA,27-12-2024,7fe54e6c-367c-4997-baae-5a402fe992d9,24,colegiado
https://casrrhh.aurora.gob.pe/convocatorias/convocatoria.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-611,4500.0,26/12/2024,08/01/2025,Experiencia General Dos (02) Años De Experiencia General En El Sector Público Y/O Privado. • Experiencia Específica Un (01) Año De Experiencia En Procesos Penales En El Sector Público O Privado.,"Título Profesional Universitario En Derecho, Con Colegiatura Y Habilitación Vigente.",Capacitación Acreditada Afín A La Temática De Violencia Contra Las Mujeres Y/O Violencia Sexual Y/O Derechos Humanos Y/O Derecho Procesal Y/O Derecho Penal,"Conocimientos De Enfoques, Principios Y Procedimientos En La Atención De Casos De Violencia Contra Las Mujeres, Integrantes Del Grupo Familiar Y Violencia Sexual. • Conocimientos De Ofimática: - Procesador De Textos, Nivel Básico. - Hojas De Cálculo, Nivel Básico. - Programa De Presentaciones, Nivel Básico. • Conocimiento De Idiomas / Dialectos: - Quechua, Nivel Básico. - Lenguas Y/O Dialectos, Según Zona De Intervención, Nivel Básico. - Lenguaje De Señas, Nivel Básico. - De Preferencia Para Las Zonas Quechua Hablantes. - De Preferencia Lengua Y/O Dialecto De La Zona, Según Ámbito De Intervención. - De Preferencia Manejo De Lenguaje De Señas.","Empatía, Comunicación Efectiva, Vocación De Servicio, Trabajo En Equipo, Proactividad, Comportamiento Ético Y Orientación Al Servicio.",Convocatoria Para La Contratación Administrativa De Servicio Cas (Necesidad  Transitoria) De Un/A (01) Abogado/A Para Cem Condorcanqui – Amazonas,Progr Nac Para La Prevenc Y Erradic De La Violencia Contra Las Mujeres E Integ Del Grup Fam-Aurora,AMAZONAS - NIEVA,AMAZONAS,NIEVA,27-12-2024,9dc74385-231b-4335-bc3b-31fdf920af2d,24,colegiado
https://casrrhh.aurora.gob.pe/convocatorias/convocatoria.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-611,4500.0,26/12/2024,08/01/2025,Experiencia General Dos (02) Años De Experiencia General En El Sector Público Y/O Privado. • Experiencia Específica Un (01) Año De Experiencia En Procesos Penales En El Sector Público O Privado.,"Título Profesional Universitario En Derecho, Con Colegiatura Y Habilitación Vigente.",Capacitación Acreditada Afín A La Temática De Violencia Contra Las Mujeres Y/O Violencia Sexual Y/O Derechos Humanos Y/O Derecho Procesal Y/O Derecho Penal,"Conocimientos De Enfoques, Principios Y Procedimientos En La Atención De Casos De Violencia Contra Las Mujeres, Integrantes Del Grupo Familiar Y Violencia Sexual. • Conocimientos De Ofimática: - Procesador De Textos, Nivel Básico. - Hojas De Cálculo, Nivel Básico. - Programa De Presentaciones, Nivel Básico. • Conocimiento De Idiomas / Dialectos: - Quechua, Nivel Básico. - Lenguas Y/O Dialectos, Según Zona De Intervención, Nivel Básico. - Lenguaje De Señas, Nivel Básico. - De Preferencia Para Las Zonas Quechua Hablantes. - De Preferencia Lengua Y/O Dialecto De La Zona, Según Ámbito De Intervención. - De Preferencia Manejo De Lenguaje De Señas.","Empatía, Comunicación Efectiva, Vocación De Servicio, Trabajo En Equipo, Proactividad, Comportamiento Ético Y Orientación Al Servicio.",Convocatoria Para La Contratación Administrativa De Servicio Cas (Necesidad  Transitoria) De Un/A (01) Abogado/A Para Cem Condorcanqui – Amazonas,Progr Nac Para La Prevenc Y Erradic De La Violencia Contra Las Mujeres E Integ Del Grup Fam-Aurora,AMAZONAS - NIEVA,AMAZONAS,NIEVA,27-12-2024,4f01b926-7ad7-4334-b739-f8ec8c4cece0,24,colegiado
https://casrrhh.aurora.gob.pe/convocatorias/convocatoria.aspx,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-611,4500.0,26/12/2024,08/01/2025,Experiencia General Dos (02) Años De Experiencia General En El Sector Público Y/O Privado. • Experiencia Específica Un (01) Año De Experiencia En Procesos Penales En El Sector Público O Privado.,"Título Profesional Universitario En Derecho, Con Colegiatura Y Habilitación Vigente.",Capacitación Acreditada Afín A La Temática De Violencia Contra Las Mujeres Y/O Violencia Sexual Y/O Derechos Humanos Y/O Derecho Procesal Y/O Derecho Penal,"Conocimientos De Enfoques, Principios Y Procedimientos En La Atención De Casos De Violencia Contra Las Mujeres, Integrantes Del Grupo Familiar Y Violencia Sexual. • Conocimientos De Ofimática: - Procesador De Textos, Nivel Básico. - Hojas De Cálculo, Nivel Básico. - Programa De Presentaciones, Nivel Básico. • Conocimiento De Idiomas / Dialectos: - Quechua, Nivel Básico. - Lenguas Y/O Dialectos, Según Zona De Intervención, Nivel Básico. - Lenguaje De Señas, Nivel Básico. - De Preferencia Para Las Zonas Quechua Hablantes. - De Preferencia Lengua Y/O Dialecto De La Zona, Según Ámbito De Intervención. - De Preferencia Manejo De Lenguaje De Señas.","Empatía, Comunicación Efectiva, Vocación De Servicio, Trabajo En Equipo, Proactividad, Comportamiento Ético Y Orientación Al Servicio.",Convocatoria Para La Contratación Administrativa De Servicio Cas (Necesidad  Transitoria) De Un/A (01) Abogado/A Para Cem Condorcanqui – Amazonas,Progr Nac Para La Prevenc Y Erradic De La Violencia Contra Las Mujeres E Integ Del Grup Fam-Aurora,AMAZONAS - NIEVA,AMAZONAS,NIEVA,27-12-2024,ee123e2d-71d3-41d7-b551-9d5edd83e80a,24,colegiado
