job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,ubication,ubication_region,ubication_dist,day_data_extract_dmy,uuid,experience_months,min_education
https://www.diresaapurimac.gob.pe/web/convocatorias/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-009,1514.19,25/11/2024,06/12/2024,"Un (01) Año, En Instituciones Publicas Y/O Privadas En El Desempeño De Funciones De Seguridad Y Vigilancia.",Educacion Secundaria Completa,"Atención Al Usuario E Identificación De Personas, Control De La Emergencia Y Seguridad De Instalaciones.","Conocimiento Basico En Normas De Seguridad Y Vigilancia, Conocimiento En El Manejo De Equipos De Seguridad (Camaras De Vigilancia, Radios Y Vigilancia Al Personal)","Conocimiento En Seguridad Y Vigilancia, Capacidad Para Actuar En Situaciones De Emergencias Manejo De Herramientas De Seguridad Y Redaccion De Informes",Personal De Seguridad Y Vigilancia,Direccion Regional De Salud Apurimac,APURIMAC - ABANCAY,APURIMAC,ABANCAY,28-11-2024,555206d9-91f3-47a3-bf84-6895da1c24b1,0,secundaria
https://http://www.sis.gob.pe/portal/paginas/concurso_de_meritos.html,1,728-012,3000.0,22/11/2024,05/12/2024,Experiencia General: Dos (02) Años. Experiencia Específica: Dos (02) Años En El Sector Público Desempeñando Labores Similares.,Nivel Educativo: Universitaria Completa. Grado / Situación Académica: Título Profesional En Ciencias Administrativas Y/O Afines. Estudios De Maestría. Colegiatura Y Habilitación Profesional (De Ser El Caso Que Cuente Con Colegio Profesional,"Diplomados Y/O Cursos De Especialización Con Horas Académicas No Menores A 96 Horas Acumulables, Acreditados Por Universidad O Institución De Nivel Superior O Institución Pública Afines Al Cargo. Capacitación En Seguros",----,"Compromiso, Trabajo En Equipo, Vocación De Servicio",Profesional De Supervisión Financiera,Seguro Integral De Salud,APURIMAC - ANDAHUAYLAS,APURIMAC,ANDAHUAYLAS,28-11-2024,3f7d8537-7eee-4a20-babd-c5978a4b1d34,24,colegiado
https://muniabancay.gob.pe/web/,56,D.Leg 1057 - Determinado (Necesidad Transitoria)-035,1500.0,20/11/2024,03/12/2024,"Experiencia General: - Un (01) Mes De Experiencia En El Sector Público Y/O Privado. Experiencia Específica: - Un (01) Mes De Experiencia En El Sector Público Y/O Privado, Desempeñando Funciones A Fines Al Cargo.",Secundaria Completa,S/E,- Cursos Y/O Certificados,"- Habilidad Para Trabajar En Equipo, Conducto Responsable Honesta Y Proactiva. - Trabajo Bajo Presión - Empatía Con El Prójimo",Serenazgo Municipal,Municipalidad Provincial De Abancay,APURIMAC - ABANCAY,APURIMAC,ABANCAY,28-11-2024,47cecc09-4696-4673-a1c7-005259028b93,1,secundaria
https://www.diresaapurimac.gob.pe/web/convocatorias/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-008,2920.0,20/11/2024,03/12/2024,Haber Culminado El Servicio Rural Y Urbano Marginal De Salud (Serums),Psicologo/A,Acreditar Capacitacion Y/O Actividades De Actualizacion Afines Al Cargo,"Manejo De Ofimatica - Word, Excel, Power Point E Internet A Nivel Basico","Capacitacion En Orientacion Y Consejeria, De Preferencia En El Tema De Drogas. Experiencia En La Conduccion De Talleres Grupales. Conocimiento De La Entrevista Motivacional Para El Tema De Personas Con Consumo Nocivo De Sustancias Psicoactivas Y Adicciones.",Psicologo,Direccion Regional De Salud Apurimac,APURIMAC - ABANCAY,APURIMAC,ABANCAY,28-11-2024,2a57ff60-2e8e-4313-8476-d9c9c1ea4cfb,0,
https://www.facebook.com/reddesaludaymaraes,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-004,6493.0,19/11/2024,02/12/2024,"Experiencia Laboral De 03 Años (02 Años Como Mínimo En El Sector Público Y 01 Año En El Sector Privado), Incluido El Serums Nota: Se Contabilizará La Experiencia Laboral Posterior A La Resolución De Término Del Serums.",Título Profesional De Psicólogo. Colegiatura Y Habilidad Profesional Vigente. Resolución De Termino El Serum.,Cursos Relacionados O Afines Al Perfil Del Puesto.,Manejo Del Quechua En Nivel Básico. Manejo Básico De Microsoft Office.,"1. Capacidad De Coordinación, Organización Y Control De Los Recursos Asignados. 2. Capacidad De Liderazgo Orientado Al Logro De Objetivos Institucionales. 3. Capacidad Para Trabajar En Equipo Y Bajo Presión. 4. Capacidad De Innovación Y Aprendizaje. 5. Actitud Proactiva Y Con Orientación A Resultados. 6. Actitud De Atención Y Servicio Al Usuario Interno Y Externo.",Profesional Psicologo(A),Red De Salud Aymaraes,APURIMAC - CHALHUANCA,APURIMAC,CHALHUANCA,28-11-2024,01aa0afd-607f-4e46-bfb7-d9d5cea4471a,36,colegiado
https://www.facebook.com/reddesaludaymaraes,2,D.Leg 1057 - Determinado (Necesidad Transitoria)-004,8334.0,19/11/2024,02/12/2024,"Experiencia Laboral Como Médico Cirujano General De 03 Años (02 Años Como Mínimo En El Sector Público Y 01 Año En El Sector Privado), Incluido El Serums Nota: Se Contabilizará La Experiencia Laboral Posterior A La Resolución De Término Del Serums.",1. Título Profesional De Médico Cirujano. 2. Colegiatura Y Habilidad Profesional Vigente. 3. Resolución De Termino Serums.,Cursos Relacionados O Afines A La Profesión De Médico Cirujano.,Manejo Del Quechua En Nivel Básico Manejo Básico De Microsoft Office. Otros.,"1. Capacidad De Coordinación, Organización Y Control De Los Recursos Asignados. 2. Capacidad De Liderazgo Orientado Al Logro De Objetivos Institucionales. 3. Capacidad Para Trabajar En Equipo Y Bajo Presión. 4. Capacidad De Innovación Y Aprendizaje. 5. Actitud Proactiva Y Con Orientación A Resultados. 6. Actitud De Atención Y Servicio Al Usuario Interno Y Externo.",Médico Cirujano General,Red De Salud Aymaraes,APURIMAC - CHALHUANCA,APURIMAC,CHALHUANCA,28-11-2024,21e06591-a8fa-4671-8394-22f964266d47,36,colegiado
https://www.facebook.com/reddesaludaymaraes,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-004,8334.0,19/11/2024,02/12/2024,"Experiencia Especifica Medicina Familiar De (01) Año Y Experiencia General De 03 Años (02 Años Como Mínimo En El Sector Público Y 01 Año En El Sector Privado), Incluido El Serums. Nota: Se Contabilizará La Experiencia Laboral Posterior A La Resolución De Término Del Serums.",Título Profesional De Médico Cirujano Título: Especialidad Medicina Familiar Y Comunitaria. Constancia/ Habilidad Vigente Como Especialista. Resolución De Término De Serums.,Cursos Relacionados O Afines A La Especialidad.,Manejo Del Quechua En Nivel Básico. Manejo Básico De Microsoft Office. Otros.,"1. Capacidad De Coordinación, Organización Y Control De Los Recursos Asignados. 2. Capacidad De Liderazgo Orientado Al Logro De Objetivos Institucionales. 3. Capacidad Para Trabajar En Equipo Y Bajo Presión. 4. Capacidad De Innovación Y Aprendizaje. 5. Actitud Proactiva Y Con Orientación A Resultados. 6. Actitud De Atención Y Servicio Al Usuario Interno Y Externo.",Medico Familiar,Red De Salud Aymaraes,APURIMAC - CHALHUANCA,APURIMAC,CHALHUANCA,28-11-2024,4c4a3ff1-ada6-4a59-9c77-5565f8804f8e,12,titulado
https://disachanka.gob.pe/,1,D.Leg 1057 - Indeterminado-007,2900.0,19/11/2024,02/12/2024,A) Experiencia Laboral Mínima De 1 Año En Labores Profesionales De Acuerdo Al Puesto Al Que Postula. (Incluye Serums),Título Profesional Universitario De Lic. Enfermería Habilitación De Colegio Profesional Contar Con Resolución De Termino De Serums,No Requiere,"Conocimiento En Manejo De La Norma Técnica De Cred, Inmunizaciones. Conocimiento De La Norma Técnica De Enfermedades Transmisibles Y No Transmisibles Conocimiento Del Modelo De Cuidado Integral De Salud Por Cursos De Vida, Para La Persona, Familia Y Comunidad. Dominio Sobre La Norma Técnica Para La Prevención Y Tratamiento De La Anemia En Niños, Adolescentes Y Gestantes.",-,Enfermera/O,Direccion De Salud Apurimac Ii,APURIMAC - PAMPACHIRI,APURIMAC,PAMPACHIRI,28-11-2024,38a7cab1-2172-44a8-a7a0-f6c5507aa47d,12,titulado
https://www.facebook.com/reddesaludaymaraes,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-004,6468.0,19/11/2024,02/12/2024,"Experiencia Laboral De 03 Años (02 Años Como Mínimo En El Sector Público Y 01 Año En El Sector Privado), Incluido El Serums Nota: Se Contabilizará La Experiencia Laboral Posterior A La Resolución De Término Del Serums.",Título Profesional Universitario De Licenciada/O En Enfermería. Colegiatura Y Habilidad Profesional Vigente. Resolución De Término De Serums.,Cursos Relacionados O Afines Al Perfil Del Puesto.,Manejo Del Quechua En Nivel Básico. Manejo Básico De Microsoft Office.,"1. Capacidad De Coordinación, Organización Y Control De Los Recursos Asignados. 2. Capacidad De Liderazgo Orientado Al Logro De Objetivos Institucionales. 3. Capacidad Para Trabajar En Equipo Y Bajo Presión. 4. Capacidad De Innovación Y Aprendizaje. 5. Actitud Proactiva Y Con Orientación A Resultados. 6. Actitud De Atención Y Servicio Al Usuario Interno Y Externo.",Licenciado(A) En Enfermería,Red De Salud Aymaraes,APURIMAC - CHALHUANCA,APURIMAC,CHALHUANCA,28-11-2024,b79879fb-50e3-465c-ad4c-0ab898824f7f,36,colegiado
https://www.facebook.com/reddesaludaymaraes,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-004,6468.0,19/11/2024,02/12/2024,"Experiencia Laboral De 03 Años (02 Años Como Mínimo En El Sector Público Y 01 Año En El Sector Privado), Incluido El Serums Nota: Se Contabilizará La Experiencia Laboral Posterior A La Resolución De Término Del Serums.",Tecnólogo Médico En Lab. Clínico Y Anatomía Patológica: Título Profesional De Tecnólogo Médico En Lab. Clínico Y Anatomía Patológica. Colegiatura Y Habilidad Profesional Vigente. Resolución De Termino El Serum. Biólogo: Título Profesional De Biólogo. Colegiatura Y Habilidad Profesional Vigente. Resolución De Termino El Serum.,Cursos Relacionados O Afines Al Perfil Que Postula.,Manejo Del Quechua En Nivel Básico. Manejo Básico De Microsoft Office.,"1. Capacidad De Coordinación, Organización Y Control De Los Recursos Asignados. 2. Capacidad De Liderazgo Orientado Al Logro De Objetivos Institucionales. 3. Capacidad Para Trabajar En Equipo Y Bajo Presión. 4. Capacidad De Innovación Y Aprendizaje. 5. Actitud Proactiva Y Con Orientación A Resultados. 6. Actitud De Atención Y Servicio Al Usuario Interno Y Externo.",Profesional Tecnólogo Médico En Lab. Clinico Y Anatomia Patologica / Biólogo,Red De Salud Aymaraes,APURIMAC - CHALHUANCA,APURIMAC,CHALHUANCA,28-11-2024,8ed9c3af-3857-4503-87f3-76c397cf7240,36,colegiado
