job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,unique_id,ubication,scraping_date,ubication_region,ubication_dist
https://www.facebook.com/REDDESALUDAYMARAES,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,6493.0,25/10/2024,08/11/2024,"EXPERIENCIA LABORAL MÍNIMO DE DOS (03) AÑOS EN EL SECTOR PÚBLICO O PRIVADO (02 AÑOS COMO MÍNIMO EN EL SECTOR PÚBLICO), INCLUIDO EL SERUMS, COMO NUTRICIONISTA.",TÍTULO PROFESIONAL DE NUTRICIONISTA RESOLUCIÓN DE TÉRMINO DE SERUMS.  CAPACITACIÓN EN TEMAS DE CALIDAD.  NO CONTAR CON ANTECEDENTES PENALES NI JUDICIALES. NO HABER SIDO SUSPENDIDO Y/O DESTITUIDO DE ENTIDADES PÚBLICAS O PRIVADAS POR ACTOS DE CORRUPCIÓN.,CURSOS RELACIONADOS O AFINES A LA PROFESIÓN DE LIC. NUTRICIÓN.,MANEJO DEL QUECHUA EN NIVEL BÁSICO.,"1. CAPACIDAD DE COORDINACIÓN, ORGANIZACIÓN Y CONTROL DE LOS RECURSOS ASIGNADOS. 2. CAPACIDAD DE LIDERAZGO ORIENTADO AL LOGRO DE OBJETIVOS INSTITUCIONALES. 3. CAPACIDAD PARA TRABAJAR EN EQUIPO Y BAJO PRESIÓN. 4. CAPACIDAD DE INNOVACIÓN Y APRENDIZAJE. 5. ACTITUD PROACTIVA Y CON ORIENTACIÓN A RESULTADOS. 6. ACTITUD DE ATENCIÓN Y SERVICIO AL USUARIO INTERNO Y EXTERNO.",PROFESIONAL NUTRICIONISTA,Red De Salud Aymaraes,d69196b5-8fc2-44da-b54c-bae8c061f2c0,APURIMAC - CHALHUANCA,28-10-2024,APURIMAC,CHALHUANCA
https://www.facebook.com/REDDESALUDAYMARAES,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,6468.0,25/10/2024,08/11/2024,"EXPERIENCIA LABORAL MÍNIMO DE TRES (03) AÑOS EN EL SECTOR PÚBLICO O PRIVADO (02 AÑOS COMO MÍNIMO EN EL SECTOR PÚBLICO), INCLUIDO EL SERUMS.",TÍTULO PROFESIONAL UNIVERSITARIO DE OBSTETRA. COLEGIATURA Y HABILIDAD PROFESIONAL VIGENTE. RESOLUCIÓN DE TÉRMINO DE SERUMS.,CURSOS RELACIONADOS O AFINES A LA PROFESIÓN DE OBSTETRA.,MANEJO DEL QUECHUA EN NIVEL BÁSICO.,"1. CAPACIDAD DE COORDINACIÓN, ORGANIZACIÓN Y CONTROL DE LOS RECURSOS ASIGNADOS. 2. CAPACIDAD DE LIDERAZGO ORIENTADO AL LOGRO DE OBJETIVOS INSTITUCIONALES. 3. CAPACIDAD PARA TRABAJAR EN EQUIPO Y BAJO PRESIÓN. 4. CAPACIDAD DE INNOVACIÓN Y APRENDIZAJE. 5. ACTITUD PROACTIVA Y CON ORIENTACIÓN A RESULTADOS. 6. ACTITUD DE ATENCIÓN Y SERVICIO AL USUARIO INTERNO Y EXTERNO. 7. HABILIDAD ADMINISTRATIVA Y HABILIDAD PARA EL TRABAJO BAJO PRESIÓN.",PROFESIONAL OBSTETRA,Red De Salud Aymaraes,2bdeb39c-d3b4-4cc9-b35f-0f45edc25acc,APURIMAC - CHALHUANCA,28-10-2024,APURIMAC,CHALHUANCA
https://www.facebook.com/REDDESALUDAYMARAES,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,6493.0,25/10/2024,08/11/2024,"EXPERIENCIA LABORAL MÍNIMO DE DOS (03) AÑOS EN EL SECTOR PÚBLICO O PRIVADO (02 AÑOS COMO MÍNIMO EN EL SECTOR PÚBLICO), INCLUIDO EL SERUMS.","TÍTULO PROFESIONAL DE PSICÓLOGO. RESOLUCIÓN DE TERMINO EL SERUM. HABILITACIÓN PROFESIONAL CAPACIDAD DE ANÁLISIS, EXPRESIÓN, REDACCIÓN Y SÍNTESIS. TRABAJO EN EQUIPO.",CURSOS RELACIONADOS O AFINES A LA ESPECIALIDAD.,MANEJO DEL QUECHUA EN NIVEL BÁSICO.,"1. CAPACIDAD DE COORDINACIÓN, ORGANIZACIÓN Y CONTROL DE LOS RECURSOS ASIGNADOS. 2. CAPACIDAD DE LIDERAZGO ORIENTADO AL LOGRO DE OBJETIVOS INSTITUCIONALES. 3. CAPACIDAD PARA TRABAJAR EN EQUIPO Y BAJO PRESIÓN. 4. CAPACIDAD DE INNOVACIÓN Y APRENDIZAJE. 5. ACTITUD PROACTIVA Y CON ORIENTACIÓN A RESULTADOS. 6. ACTITUD DE ATENCIÓN Y SERVICIO AL USUARIO INTERNO Y EXTERNO.",PROFESIONAL PSICOLOGO(A),Red De Salud Aymaraes,fabb8d69-967d-4704-8fa8-38a0014c69cd,APURIMAC - CHALHUANCA,28-10-2024,APURIMAC,CHALHUANCA
https://www.facebook.com/REDDESALUDAYMARAES,2,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,6468.0,25/10/2024,08/11/2024,"EXPERIENCIA LABORAL MÍNIMO DE DOS (03) AÑOS EN EL SECTOR PÚBLICO O PRIVADO (02 AÑOS COMO MÍNIMO EN EL SECTOR PÚBLICO), INCLUIDO SERUMS.",TECNÓLOGO MÉDICO - ÁREA LABORATORIO •	TÍTULO PROFESIONAL DE LICENCIADO EN TECNÓLOGO MÉDICO - ÁREA LABORATORIO. •	HABILITACIÓN DE EJERCICIO PROFESIONAL VIGENTE. •	RESOLUCIÓN DE TÉRMINO DE SERUMS  •	NO CONTAR CON ANTECEDENTES PENALES NI JUDICIALES. •	NO HABER SIDO SUSPENDIDO Y/O DESTITUIDO DE ENTIDADES PÚBLICAS O PRIVADAS POR ACTOS DE CORRUPCIÓN. BIÓLOGO •	TÍTULO PROFESIONAL DE LICENCIADO EN BIOLOGÍA. •	HABILITACIÓN DE EJERCICIO PROFESIONAL VIGENTE. •	RESOLUCIÓN DE TÉRMINO DE SERUMS •	NO CONTAR CO,CURSOS RELACIONADOS O AFINES A LA PROFESIÓN TECNÓLOGO MÉDICO - ÁREA LABORATORIO / BIÓLOGO.,MANEJO DEL QUECHUA EN NIVEL BÁSICO.,"1. CAPACIDAD DE COORDINACIÓN, ORGANIZACIÓN Y CONTROL DE LOS RECURSOS ASIGNADOS. 2. CAPACIDAD DE LIDERAZGO ORIENTADO AL LOGRO DE OBJETIVOS INSTITUCIONALES. 3. CAPACIDAD PARA TRABAJAR EN EQUIPO Y BAJO PRESIÓN. 4. CAPACIDAD DE INNOVACIÓN Y APRENDIZAJE. 5. ACTITUD PROACTIVA Y CON ORIENTACIÓN A RESULTADOS. 6. ACTITUD DE ATENCIÓN Y SERVICIO AL USUARIO INTERNO Y EXTERNO.",PROFESIONAL TECNÓLOGO MÉDICO - ÁREA LABORATORIO / BIÓLOGO,Red De Salud Aymaraes,eca69902-3f73-4c4a-8ab4-b7269f733fd0,APURIMAC - CHALHUANCA,28-10-2024,APURIMAC,CHALHUANCA
https://www.facebook.com/REDDESALUDAYMARAES,3,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,3165.0,25/10/2024,08/11/2024,"EXPERIENCIA LABORAL MÍNIMO DE 03 AÑOS EN EL SECTOR PÚBLICO O PRIVADO (02 AÑOS COMO MÍNIMO EN EL SECTOR PÚBLICO), COMO TEC. EN ENFERMERÍA.",TÍTULO PROFESIONAL NO UNIVERSITARIO DE UN CENTRO DE ESTUDIOS SUPERIORES DE TÉCNICO EN ENFERMERÍA. ACREDITAR REGISTRO DE TITULO EN MINEDU. AMPLIA EXPERIENCIA EN LABORES TÉCNICAS DE ENFERMERÍA.,CURSOS RELACIONADOS O AFINES AL PERFIL DE PUESTO.,MANEJO DEL QUECHUA EN NIVEL BÁSICO. MANEJO DEL OFFICE EN NIVEL BÁSICO.,"1. CAPACIDAD DE COORDINACIÓN, ORGANIZACIÓN Y CONTROL DE LOS RECURSOS ASIGNADOS. 2. CAPACIDAD DE LIDERAZGO ORIENTADO AL LOGRO DE OBJETIVOS INSTITUCIONALES. 3. CAPACIDAD PARA TRABAJAR EN EQUIPO Y BAJO PRESIÓN. 4. CAPACIDAD DE INNOVACIÓN Y APRENDIZAJE. 5. ACTITUD PROACTIVA Y CON ORIENTACIÓN A RESULTADOS. 6. ACTITUD DE ATENCIÓN Y SERVICIO AL USUARIO INTERNO Y EXTERNO. 7. CAPACIDAD DE ANÁLISIS, EXPRESIÓN Y SÍNTESIS. 8. POSEER HABILIDADES PARA EJECUTAR TRABAJOS BAJO PRESIÓN.",TEC. EN ENFERMERIA,Red De Salud Aymaraes,5fe88c1d-cbf7-418b-8f3a-5773db72f774,APURIMAC - CHALHUANCA,28-10-2024,APURIMAC,CHALHUANCA
https://www.facebook.com/REDDESALUDAYMARAES,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,3506.0,25/10/2024,08/11/2024,"EXPERIENCIA LABORAL MÍNIMO DE 03 AÑOS EN EL SECTOR PÚBLICO O PRIVADO (02 AÑOS COMO MÍNIMO EN EL SECTOR PÚBLICO), COMO TÉCNICO EN LABORATORIO.",TÍTULO DE TÉCNICO DE LABORATORIO. ACREDITAR REGISTRO DE TÍTULO EN MINEDU. RESPONSABILIDAD Y HONESTIDAD CON EL PROCESAMIENTO DE LOS ANÁLISIS. CAPACIDAD DE TRABAJO EN EQUIPO Y CONCRETAR RESULTADOS EN EL TIEMPO OPORTUNO,CURSOS RELACIONADOS O AFINES A TÉCNICO ASISTENCIAL DE LA SALUD-SERVICIO DE LABORATORIO.,MANEJO DEL QUECHUA EN NIVEL BÁSICO. MANEJO DEL OFFICE EN NIVEL BÁSICO.,"1. CAPACIDAD DE COORDINACIÓN, ORGANIZACIÓN Y CONTROL DE LOS RECURSOS ASIGNADOS. 2. CAPACIDAD DE LIDERAZGO ORIENTADO AL LOGRO DE OBJETIVOS INSTITUCIONALES. 3. CAPACIDAD PARA TRABAJAR EN EQUIPO Y BAJO PRESIÓN. 4. CAPACIDAD DE INNOVACIÓN Y APRENDIZAJE. 5. ACTITUD PROACTIVA Y CON ORIENTACIÓN A RESULTADOS. 6. ACTITUD DE ATENCIÓN Y SERVICIO AL USUARIO INTERNO Y EXTERNO.",TECNICO ASISTENCIAL DE LA SALUD-SERVICIO DE LABORATORIO,Red De Salud Aymaraes,d8742a97-e9fa-4822-b510-2a68f04f1f0f,APURIMAC - CHALHUANCA,28-10-2024,APURIMAC,CHALHUANCA
https://www.facebook.com/REDDESALUDAYMARAES,3,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,3506.0,25/10/2024,08/11/2024,"EXPERIENCIA LABORAL MÍNIMO DE 03 AÑOS EN EL SECTOR PÚBLICO O PRIVADO (02 AÑOS COMO MÍNIMO EN EL SECTOR PÚBLICO), COMO TÉCNICO EN ENFERMERÍA.","TÍTULO PROFESIONAL NO UNIVERSITARIO DE UN CENTRO DE ESTUDIOS SUPERIORES DE TÉCNICOS EN ENFERMERÍA. ACREDITAR REGISTRO DE TÍTULO EN MINEDU. AMPLIA EXPERIENCIA EN LABORES TÉCNICAS DE ENFERMERÍA. CAPACIDAD DE ANÁLISIS, EXPRESIÓN Y SÍNTESIS. POSEER HABILIDADES PARA EJECUTAR TRABAJOS BAJO PRESIÓN.",CURSOS RELACIONADOS O AFINES A LA ESPECIALIDAD.,MANEJO DEL QUECHUA EN NIVEL BÁSICO. MANEJO DE OFFICE EN NIVEL BÁSICO.,"1. CAPACIDAD DE COORDINACIÓN, ORGANIZACIÓN Y CONTROL DE LOS RECURSOS ASIGNADOS. 2. CAPACIDAD DE LIDERAZGO ORIENTADO AL LOGRO DE OBJETIVOS INSTITUCIONALES. 3. CAPACIDAD PARA TRABAJAR EN EQUIPO Y BAJO PRESIÓN. 4. CAPACIDAD DE INNOVACIÓN Y APRENDIZAJE. 5. ACTITUD PROACTIVA Y CON ORIENTACIÓN A RESULTADOS. 6. ACTITUD DE ATENCIÓN Y SERVICIO AL USUARIO INTERNO Y EXTERNO.",TECNICO EN ENFERMERIA/(CAJA/ADMISION),Red De Salud Aymaraes,fd1ba988-79a2-4b24-a77f-d080dcb7bd19,APURIMAC - CHALHUANCA,28-10-2024,APURIMAC,CHALHUANCA
https://www.facebook.com/REDDESALUDAYMARAES,2,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,3506.0,25/10/2024,08/11/2024,"EXPERIENCIA LABORAL MÍNIMO DE 03 AÑOS EN EL SECTOR PÚBLICO O PRIVADO (02 AÑOS COMO MÍNIMO EN EL SECTOR PÚBLICO), COMO TÉCNICO EN FARMACIA.","FORMACIÓN ACADÉMICA Y/O REQUISITOS INDISPENSABLES	TÍTULO DE TÉCNICO DE FARMACIA, RECONOCIDO POR EL MINISTERIO DE EDUCACIÓN  ACREDITAR REGISTRO DE TÍTULO EN MINEDU. HABILIDAD PARA EJECUTAR TRABAJOS BAJO PRESIÓN, CONCRETAR RESULTADOS EN EL TIEMPO OPERATIVO. ACTITUD DE ATENCIÓN, DE SERVICIO, DE VOCACIÓN Y ENTREGA AL SERVICIO, Y BIENESTAR DE LOS DEMÁS, DE SOLUCIÓN A PROBLEMAS DEL USUARIO, CORTESÍA Y TACTO NO CONTAR CON ANTECEDENTES PENALES NI JUDICIALES.",CURSOS RELACIONADOS O AFINES AL PERFIL DE PUESTO.,MANEJO DEL QUECHUA EN NIVEL BÁSICO. MANEJO DEL OFFICE EN NIVEL BÁSICO.,"1. CAPACIDAD DE COORDINACIÓN, ORGANIZACIÓN Y CONTROL DE LOS RECURSOS ASIGNADOS. 2. CAPACIDAD DE LIDERAZGO ORIENTADO AL LOGRO DE OBJETIVOS INSTITUCIONALES. 3. CAPACIDAD PARA TRABAJAR EN EQUIPO Y BAJO PRESIÓN. 4. CAPACIDAD DE INNOVACIÓN Y APRENDIZAJE. 5. ACTITUD PROACTIVA Y CON ORIENTACIÓN A RESULTADOS. 6. ACTITUD DE ATENCIÓN Y SERVICIO AL USUARIO INTERNO Y EXTERNO.",TECNICO EN FARMACIA,Red De Salud Aymaraes,3a3c595f-701e-4414-8003-af446c394aff,APURIMAC - CHALHUANCA,28-10-2024,APURIMAC,CHALHUANCA
https://www.facebook.com/REDDESALUDAYMARAES,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,3000.0,25/10/2024,08/11/2024,"EXPERIENCIA LABORAL MÍNIMO DE 03 AÑOS EN EL SECTOR PÚBLICO O PRIVADO (02 AÑOS COMO MÍNIMO EN EL SECTOR PÚBLICO), COMO TÉCNICO INFORMÁTICO.",TÍTULO DE INSTITUTO SUPERIOR TECNOLÓGICO. ACREDITAR REGISTRO DE TÍTULO EN MINEDU. EXPERIENCIA EN LABORES SIMILARES CAPACITACIÓN EN TEMAS RELACIONADOS A SU ÁREA. NO CONTAR CON ANTECEDENTES PENALES NI JUDICIALES. NO HABER SIDO SUSPENDIDO Y/O DESTITUIDO DE ENTIDADES PÚBLICAS O PRIVADAS POR ACTOS DE CORRUPCIÓN.,CURSOS RELACIONADOS O AFINES AL PERFIL DE PUESTO.,"MANEJO DEL QUECHUA EN NIVEL BÁSICO. MANEJO DEL OFFICE EN NIVEL INTERMEDIO (INDISPENSABLE). CONOCIMIENTO DE LOS APLICATIVOS HISMINSA, SIHCE, ARSIS WEB, MANEJO DE TABLAS DINÁMICAS","1. CAPACIDAD DE COORDINACIÓN, ORGANIZACIÓN Y CONTROL DE LOS RECURSOS ASIGNADOS. 2. CAPACIDAD DE LIDERAZGO ORIENTADO AL LOGRO DE OBJETIVOS INSTITUCIONALES. 3. CAPACIDAD PARA TRABAJAR EN EQUIPO Y BAJO PRESIÓN. 4. CAPACIDAD DE INNOVACIÓN Y APRENDIZAJE. 5. ACTITUD PROACTIVA Y CON ORIENTACIÓN A RESULTADOS. 6. ACTITUD DE ATENCIÓN Y SERVICIO AL USUARIO INTERNO Y EXTERNO.",TECNICO INFORMATICO,Red De Salud Aymaraes,f5735da9-09d6-4ecb-b5dc-ef7333a43d14,APURIMAC - CHALHUANCA,28-10-2024,APURIMAC,CHALHUANCA
https://www.facebook.com/REDDESALUDAYMARAES,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,3165.0,25/10/2024,08/11/2024,"EXPERIENCIA LABORAL MÍNIMO DE 03 AÑOS EN EL SECTOR PÚBLICO O PRIVADO (02 AÑOS COMO MÍNIMO EN EL SECTOR PÚBLICO), COMO TÉCNICO INFORMÁTICO.",TÍTULO DE INSTITUTO SUPERIOR TECNOLÓGICO CON ESTUDIOS ACREDITAR REGISTRO DE TÍTULO EN MINEDU. EXPERIENCIA EN LABORES SIMILARES. CAPACITACIÓN EN TEMAS RELACIONADOS A SU ÁREA. NO CONTAR CON ANTECEDENTES PENALES NI JUDICIALES. NO HABER SIDO SUSPENDIDO Y/O DESTITUIDO DE ENTIDADES PÚBLICAS O PRIVADAS POR ACTOS DE CORRUPCIÓN.,CURSOS RELACIONADOS O AFINES AL PERFIL DEL PUESTO.,MANEJO DEL QUECHUA EN NIVEL BÁSICO MANEJO DEL OFFICE EN NIVEL INTERMEDIO (INDISPENSABLE).,"1. CAPACIDAD DE COORDINACIÓN, ORGANIZACIÓN Y CONTROL DE LOS RECURSOS ASIGNADOS. 2. CAPACIDAD DE LIDERAZGO ORIENTADO AL LOGRO DE OBJETIVOS INSTITUCIONALES. 3. CAPACIDAD PARA TRABAJAR EN EQUIPO Y BAJO PRESIÓN. 4. CAPACIDAD DE INNOVACIÓN Y APRENDIZAJE. 5. ACTITUD PROACTIVA Y CON ORIENTACIÓN A RESULTADOS. 1.	ACTITUD DE ATENCIÓN Y SERVICIO AL USUARIO INTERNO Y EXTERNO. 2.	CONOCIMIENTO DE LOS APLICATIVOS HISMINSA, SIHCE, ARSIS WEB, MANEJO DE TABLAS DINÁMICAS",TECNICO INFORMATICO (DIGITACIÓN),Red De Salud Aymaraes,b1489f32-fad6-4485-bdc6-0bfee949a0ae,APURIMAC - CHALHUANCA,28-10-2024,APURIMAC,CHALHUANCA
