job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,ubication
https://extranet.cunamas.gob,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1278,"S/. 2,114.19",29/11/2024,13/12/2024,"•	EXPERIENCIA LABORAL GENERAL DE 01 AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO.
•	EXPERIENCIA LABORAL ESPECÍFICA DE 01 AÑO EN TEMAS ADMINISTRATIVOS Y/O EN PUESTOS CON FUNCIONES EQUIVALENTES AL SERVICIO, EN EL SECTOR PÚBLICO Y/O PRIVADO.",•	BACHILLER Y/O TITULO UNIVERSITARIO EN CONTABILIDAD O ECONOMÍA O ADMINISTRACIÓN O INVESTIGACIÓN OPERATIVA Y/O AFINES POR LA FORMACIÓN Y/O TITULO TÉCNICO SUPERIOR EN ADMINISTRACIÓN O CONTABILIDAD O ECONOMÍA,"•	CURSOS Y/O CAPACITACIÓN EN GESTIÓN DE ABASTECIMIENTO O LOGÍSTICA O TESORERÍA O CONTABILIDAD O PLANEAMIENTO O PRESUPUESTO O SIGA O SIAF U OTROS VINCULADOS A LOS SISTEMAS ADMINISTRATIVOS, COMO MÍNIMO DE VEINTICUATRO (24) HORAS ACUMULADAS (ÚLTIMOS 5 AÑOS).","•	CONOCIMIENTO DE OFIMÁTICA NIVEL INTERMEDIO (WORD, EXCEL, POWER POINT). •	MANEJO DE LENGUA DE LA ZONA NIVEL BÁSICO •	DISPONIBILIDAD PARA VIAJAR DENTRO Y FUERA DE LA PROVINCIA Y/O DISTRITO, SEGÚN DISPOSICIÓN DEL PROGRAMA NACIONAL CUNA MÁS.","•	ANÁLISIS, CONTROL, NEGOCIACIÓN Y PLANIFICACIÓN",ASISTENTE ADMINISTRATIVO,Programa Nacional Cuna Mas,AMAZONAS - BAGUA
https://www.ugelcondorcanqui.gob.pe/      -     https://www.facebook.com/people/unidad-de-gesti%c3%b3n-educativa-local-condorcanqui/100064170843795/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-001,"S/. 2,964.19",28/11/2024,12/12/2024,"•	EXPERIENCIA LABORAL MÍNIMA SEIS  (06) MESES EN EL SECTOR PÚBLICO Y  1 AÑO Y 6 MESES EN EL SECTOR PRIVADO.
•	EXPERIENCIA EN EL MANEJO DEL APLICATIVO INFORMÁTICO DE RECURSOS HUMANOS DEL SECTOR PÚBLICO (AIRHSP).","•	TÍTULO	PROFESIONAL DE ABOGADO, COLEGIADO Y HABILITADO",•	CAPACITACIÓN EN REGÍMENES LABORALES EN LA ADMINISTRACIÓN PÚBLICA. •	CAPACITACIÓN DISEÑO DE PROCESOS Y PUESTOS. •	CAPACITACIÓN EN ELABORACIÓN DE PERFIL DE PUESTOS DE ACUERDO A LOS LINEAMIENTOS DE SERVIR.,•	CONOCIMIENTOS DE HERRAMIENTAS INFORMÁTICAS,•	TRABAJO EN EQUIPO •	COMPROMISO •	TOLERANCIA A LA PRESIÓN DE TRABAJO. •	RESPONSABILIDAD,ESPECIALISTA EN RECURSOS HUMANOS,Unid.Gest.Educ.Local.Condorcanqui,AMAZONAS - NIEVA
https://www.gob.pe/munirodriguezdemendoza,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,"S/. 3,000.00",27/11/2024,11/12/2024,EXPERIENCIA LABORAL MÍNIMA DE DOS (02) AÑOS EN EL SECTOR PÚBLICOS Y/O PRIVADO,"BACHILLER EN INGENIERÍA SANITARIA, INGENIERÍA AMBIENTAL, INGENIERÍA INDUSTRIAL O CARRERAS AFINES","CAPACITACIÓN EN SISTEMAS DE INFORMACIÓN GEOGRÁFICA / CAPACITACIÓN EN GESTIÓN AMBIENTAL, MANEJO DE RESIDUOS SÓLIDOS, SEGURIDAD Y SALUD EN EL TRABAJO O AFINES",GESTIÓN INTEGRAL DE RESIDUOS SÓLIDOS Y GESTIÓN AMBIENTAL,"LIDERAZGO Y TRABAJO CON EQUIPOS INTERDISCIPLINARIOS, ANÁLISIS, CONTROL, RAZONAMIENTO MATEMÁTICO",TÉCNICO AMBIENTAL Y DE RESIDUOS SÓLIDOS,Municipalidad Provincial De Rod De Mendo,AMAZONAS - SAN NICOLAS
https://www.gob.pe/munirodriguezdemendoza,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,"S/. 2,500.00",27/11/2024,11/12/2024,EXPERIENCIA LABORAL NO MENOR A UN (01) AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO,"BACHILLER EN ADMINISTRACIÓN, CONTABILIDAD O ECONOMÍA",CURSO EN EL SISTEMA DE TESORERÍA Y/O AFINES,GESTIÓN PÚBLICA,"COOPERADOR, PROACTIVO, DINÁMICO, TRABAJO EN EQUIPO, VISIÓN ESTRATÉGICA",ASISTENTE DE LA SUB GERENCIA DE TESORERÍA,Municipalidad Provincial De Rod De Mendo,AMAZONAS - SAN NICOLAS
https://www.gob.pe/munirodriguezdemendoza,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,"S/. 3,000.00",27/11/2024,11/12/2024,NO MENOR A DOS (02) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO,"LICENCIADO CON COLEGIATURA Y HABILITACIÓN PROFESIONAL EN CONTABILIDAD, ADMINISTRACIÓN O CARRERAS AFINES",CURSO Y/O DIPLOMADO EN ADMINISTRACIÓN DE RECURSOS HUMANOS O AFINES,"GESTIÓN PÚBLICA, SISTEMAS ADMINISTRATIVOS DEL ESTADO Y OTROS RELACIONADOS A LAS FUNCIONES","PLANIFICACIÓN, CONTROL, INICIATIVA, ADAPTABILIDAD, PROACTIVIDAD Y AUTOCONTROL",ESPECIALISTA EN TALENTO HUMANO,Municipalidad Provincial De Rod De Mendo,AMAZONAS - SAN NICOLAS
https://www.gob.pe/munirodriguezdemendoza,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,"S/. 3,000.00",27/11/2024,11/12/2024,EXPERIENCIA LABORAL NO MENOR A DOS (02) AÑOS EN EL SECTOR PÚBLICOS Y/O PRIVADO,"LICENCIADO CON COLEGIATURA Y HABILITACIÓN PROFESIONAL EN CONTABILIDAD, ADMINISTRACIÓN O CARRERAS AFINES",CONTRATACIONES DEL ESTADO / SISTEMA INTEGRADO DE ADMINISTRACIÓN FINANCIERA (SIAF) / SISTEMA INTEGRADO DE GESTIÓN ADMINISTRATIVA (SIGA) / GESTIÓN PÚBLICA / CERTIFICADO POR EL OSCE VIGENTE,"CONOCIMIENTO EN CONTRATACIONES Y ADQUISICIONES DEL ESTADO, GESTIÓN PÚBLICA, ENTRE OTROS","COOPERADOR, PROACTIVO, TRABAJO EN EQUIPO, VISIÓN ESTRATÉGICA",JEFE DE COMPRAS MENORES O IGUALES A 8 UIT,Municipalidad Provincial De Rod De Mendo,AMAZONAS - SAN NICOLAS
https://www.gob.pe/munirodriguezdemendoza,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,"S/. 4,000.00",27/11/2024,11/12/2024,NO MENOR A TRES (03) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO,"BACHILLER EN ADMINISTRACIÓN, CONTABILIDAD, ECONOMÍA, ESTADÍSTICA O CARRERAS AFINES","CONTRATACIONES CON EL ESTADO - SEACE, CERTIFICACIÓN DE OSCE","CONTRATACIONES Y ADQUISICIONES DEL ESTADO PROCEDIMIENTO ADMINISTRATIVO, GESTIÓN PÚBLICA, ENTRE OTROS","COOPERADOR, PROACTIVO, DINÁMICO, TRABAJO EN EQUIPO, VISIÓN ESTRATÉGICA",ESPECIALISTA EN CONTRATACIONES PÚBLICAS,Municipalidad Provincial De Rod De Mendo,AMAZONAS - SAN NICOLAS
https://www.gob.pe/munirodriguezdemendoza,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-003,"S/. 4,000.00",27/11/2024,11/12/2024,NO MENOR A CUATRO (04) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO,"LICENCIADO CON COLEGIATURA Y HABILITACIÓN PROFESIONAL EN ECONOMÍA, CONTABILIDAD O CARRERAS AFINES","PRESUPUESTO PÚBLICO, PLANEAMIENTO EN EL SECTOR PÚBLICO",PLANEAMIENTO Y PRESUPUESTO EN EL SECTOR PÚBLICO,PLANIFICACIÓN Y CONTROL,ESPECIALISTA EN PRESUPUESTO Y PLANEAMIENTO,Municipalidad Provincial De Rod De Mendo,AMAZONAS - SAN NICOLAS
https://convocatorias.cultura.gob.pe/cas-vigente,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-268,"S/. 1,314.19",26/11/2024,10/12/2024,"EXPERIENCIA GENERAL:
UN (01) AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO.
EXPERIENCIA ESPECÍFICA:
UN (01) AÑO EN LA FUNCIÓN O LA MATERIA EN EL SECTOR PÚBLICO Y/O PRIVADO.",PRIMARIA COMPLETA.,NO APLICA.,CONOCIMIENTO DEL COMPLEJO ARQUEOLÓGICO MONUMENTAL DE KUELAP.,ORDEN. LIMPIEZA. PUNTUALIDAD.,AUXILIAR DE LIMPIEZA Y MANTENIMIENTO,Ministerio De Cultura,AMAZONAS - TINGO
https://http://convocatorias.juntos.gob.pe:8080/postula/inicio,2,D.Leg 1057 - Determinado (Necesidad Transitoria)-280,"S/. 2,000.00",25/11/2024,06/12/2024,"-	EXPERIENCIA GENERAL DE DOS (02) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO.
-	EXPERIENCIA ESPECÍFICA DE UN (01) AÑO A PARTIR DEL NIVEL MÍNIMO DE PRACTICANTE PROFESIONAL EN FUNCIONES SIMILARES AL PUESTO.","-	TÍTULO TÉCNICO SUPERIOR O EGRESADO UNIVERSITARIO, O BACHILLER O TÍTULO UNIVERSITARIO EN TODAS LAS CARRERAS.","-	CURSO EN GESTIÓN PÚBLICA, DESARROLLO COMUNITARIO, RESOLUCIÓN DE CONFLICTOS, LIDERAZGO, METODOLOGÍAS O TÉCNICAS PARA LA ENSEÑANZA EN ADULTOS, DESARROLLO INFANTIL TEMPRANO, RELACIONADOS A LA SALUD MATERNO INFANTIL O AFINES (MÍNIMO 8 HORAS ACUMULADAS).",-	CONOCIMIENTO DE LA ZONA DE INTERVENCIÓN. -	CONOCIMIENTO DE OFIMÁTICA A NIVEL BÁSICO.,-	MANEJO DE EQUIPOS -	VOCACIÓN DE SERVICIO -	ORIENTACIÓN A RESULTADOS -	RELACIONES INTERPERSONALES - INTEGRIDAD Y COMPORTAMIENTO ÉTICO,GESTORES LOCALES,Programa Nacional De Apoyo Directo A Los Mas Pobres,AMAZONAS - NIEVA
