job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,ubication
,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1,"S/. 2,000.00",14/01/2025,27/01/2025,10 MESES,SECUNDARIA COMPLETA,NINGUNA,NINGUNO,LICENCIA DE CONDUCIR,CONDUCTOR ASIGNADO A LA ENTIDAD,Municipalidad Distrital De Omia,AMAZONAS - OMIA
https://www.gob.pe/institucion/ugelbagua/informes-publicaciones/6362071-proceso-de-seleccion-cas-transitorio-n-001-2025?fbclid=iwzxh0bgnhzw0cmteaar0xq5xgoy0pwo0wkyfhjp-6n60dt4kbocz-66edsbbztgegxaee7i9xwdk_aem_2zbiwjyf5db2hhjciypmsg,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,000.00",13/01/2025,24/01/2025,EXPERIENCIA GENERAL DE 2 AÑOS EN SECTOR PUBLICO O PRIVADO/ EXPERIENCIA ESPECIFICA DE 1 AÑO EN SECTOR PUBLICO,TÍTULO PROFESIONAL TÉCNICO EN SECRETARIADO EJECUTIVO,DIPLOMADO EN SECRETARIADO. CURSOS DE COMPUTACIÓN E INFORMÁTICA.,REDACCIÓN DE TODO TIPO DE DOCUMENTOS Y BUENA ORTOGRAFÍA. MANEJO DEL SISTEMA DE GESTIÓN DOCUMENTAL.,"VOCACIÓN DE SERVICIO, CAPACIDAD DE GESTIÓN, ORIENTACIÓN A RESULTADOS, TRABAJO EN EQUIPO, PUNTUALIDAD, PROACTIVIDAD, LIDERAZGO, EMPATÍA,ETC.",SECRETARIA I_SECRETARIA DE GESTIÓN PEDAGÓGICA,Unidad De Gestion Educativa Bagua,AMAZONAS - BAGUA
https://web.facebook.com/profile.php?id=100089849752163,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 1,700.00",13/01/2025,24/01/2025,EXPERIENCIA GENERAL DE DOS (04) AÑOS EN EL SECTOR PÚBLICO Y PRIVADO.,"TITULADO O BACHILLER UNIVERSITARIO EN CONTABILIDAD, ECONOMÍA. ADMINISTRACIÓN Y/O TÉCNICOS O CARRERAS AFINES.","CERTIFICADO DE CAPACITACIÓN EN SIAF, CURSOS DE OFIMÁTICA, CONOCIMIENTO EN GESTIÓN FINANCIERA: TESORERÍA SIAF – SIGA , CONOCIMIENTO EN EL MANEJO ADMINISTRATIVO (PLANILLAS)","CONOCIMIENTO EN GESTIÓN FINANCIERA: TESORERÍA SIAF – SIGA , CONOCIMIENTO EN EL MANEJO ADMINISTRATIVO (PLANILLAS)","PLANEAR, DIRIGIR Y COORDINAR LA EJECUCIÓN DE LAS ACTIVIDADES PROPIAS DEL SISTEMA DE TESORERÍA SUPERVISA LA EJECUCIÓN DE ACTIVIDADES CORRESPONDIENTES A REGISTROS CONTABLES DE TESORERÍA Y DEL SISTEMA COMPUTARIZADO.",TESORERO MUNICIPAL,Municip Distrital De Levanto,AMAZONAS - LEVANTO
https://www.gob.pe/institucion/ugelbagua/informes-publicaciones/6362071-proceso-de-seleccion-cas-transitorio-n-001-2025?fbclid=iwzxh0bgnhzw0cmteaar0xq5xgoy0pwo0wkyfhjp-6n60dt4kbocz-66edsbbztgegxaee7i9xwdk_aem_2zbiwjyf5db2hhjciypmsg,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,000.00",13/01/2025,24/01/2025,EXPERIENCIA GENERAL DE 2 AÑOS EN SECTOR PUBLICO O PRIVADO/ EXPERIENCIA ESPECIFICA DE 1 AÑO EN SECTOR PUBLICO,TÍTULO PROFESIONAL TÉCNICO EN SECRETARIADO EJECUTIVO,"CURSOS DE COMPUTACIÓN E INFORMÁTICA. URSOS, DIPLOMADOS Y/O ESPECIALIZACIONES EN SECRETARIADO",REDACCI ÓN DE TODO TI PO DE DOCUMENTOS Y BUENA ORTOGRAFÍA. MANEJO DEL  SISTEMA DE GESTI ÓN DOCUMENTAL .,"PENSAMIENTO ANALÍTICO, ORIENTACIÓN AL LOGRO, INTERÉS POR EL ORDEN Y CLARIDAD, TRABAJO EN EQUIPO, PUNTUALIDAD, ETC.",SECRETARIA I_SECRETARIA DEASESORIA JURIDICA,Unidad De Gestion Educativa Bagua,AMAZONAS - BAGUA
https://bit.ly/mdlv-025cas001,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1,"S/. 1,800.00",13/01/2025,24/01/2025,2 AÑOS,"TÍTULO UNIVERSITARIO DE ADMINISTRACIÓN, ECONOMÍA, INGENIERÍA INSDUSTRIAL, DERECHO O AFINES POR LA FORMACIÓN.","CURSOS O ESPECIALIZACIONES EN GESTIÓN PÚBLICA, CONTRATACIONES DEL ESTADO O AFINES A LAS FUNCIONES Y CERTIFICACIONES OFICIALES VIGENTES RELACIONADAS A LA MATERIA (CERTIFICACIÓN OSCE).",SISTEMAS ADMINISTRATIVOS RELACIONADOS A LA MATERIA.,"ANÁLISIS, PLANIFICACIÓN, COMUNICACIÓN ORAL, COOPERACIÓN, INICIATIVA Y NEGOCIACIÓN.",RESPONSABLE DE ABASTECIMIENTO,Municipalidad Distrital Luya Viejo,AMAZONAS - LUYA VIEJO
https://bit.ly/mdlv-025cas001,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-1,"S/. 1,200.00",13/01/2025,24/01/2025,2 AÑOS,EGRESADO DE CARRERA TÉCNICA BÁSICA EN ADMINISTRACIÓN O SECRETARIADO O ASISTENTE DE GERENCIA O AFINES POR LA FORMACIÓN.,REDACCIÓN U OFIMÁTICA O RECEPCIÓN Y MANEJO DE INFORMACIÓN.,"LEY ORGÁNICA DE MUNICIPALIDADES, LEY DE PROCEDIMIENTO ADMINISTRATIVO GENERAL Y NORMAS RELACIONADAS A LA MATERIA.","ORIENTACIÓN A RESULTADOS, VOCACIÓN DE SERVICIO Y TRABAJO EN EQUIPO.",SECRETARIA,Municipalidad Distrital Luya Viejo,AMAZONAS - LUYA VIEJO
https://www.gob.pe/institucion/ugelbagua/informes-publicaciones/6362071-proceso-de-seleccion-cas-transitorio-n-001-2025?fbclid=iwzxh0bgnhzw0cmteaar0xq5xgoy0pwo0wkyfhjp-6n60dt4kbocz-66edsbbztgegxaee7i9xwdk_aem_2zbiwjyf5db2hhjciypmsg,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,500.00",10/01/2025,23/01/2025,EXPERIENCIA LABORAL; 2 AÑOS YA SEA EN EL SECTOR PÚBLICO O PRIVADO..EXPERIENCI ESPECIFICA 1 AÑO,TÍTULO PROFESIONAL UNIVERSITARIO DE RELACIONES PUBLICAS O CIENCIAS DE LA COMUNICACIÓN O DE UN PROGRAMA ACADÉMICO QUE INCLUYE ESTUDIOS RELACIONADOS CON LA ESPECIALIDAD.,"DIPLOMADO Y/O CURSOS EN LABORES PERIODISTICAS, RELACIONES PÚBLICAS, MARKETING, COMUNICADORES SOCIALES, CURSOS EN ETICA E INTEGRIDAD EN LA GESTIÓN PÚBLICA.",CONOCIMIENTOS DE OFIMÁTICA E IDIOMAS BASICO/MANEJO DE COMPUTADORA A NIVEL DE USUARIO Y DE APLICATIVOS INFORMÁTICOS RELACIONADOS CON LA ACTIVIDAD,"VOCACIÓN DE SERVICIO, CAPACIDAD DE GESTIÓN, ORIENTACIÓN A RESULTADOS, TRABAJO EN EQUIPO, PUNTUALIDAD, PROACTIVIDAD, LIDERAZGO, EMPATÍA",RELACIONISTA PÚBLICO I,Unidad De Gestion Educativa Bagua,AMAZONAS - BAGUA
https://www.gob.pe/institucion/ugelbagua/informes-publicaciones/6362071-proceso-de-seleccion-cas-transitorio-n-001-2025?fbclid=iwzxh0bgnhzw0cmteaar0xq5xgoy0pwo0wkyfhjp-6n60dt4kbocz-66edsbbztgegxaee7i9xwdk_aem_2zbiwjyf5db2hhjciypmsg,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 3,000.00",10/01/2025,23/01/2025,EXPERIENCIA GENERAL DE 2 AÑOS EN SECTOR PUBLICO O PRIVADO/ EXPERIENCIA ESPECIFICA DE 1 AÑO EN SECTOR PUBLICO,TÍTULO PROFESIONAL UNIVERSITARIO QUE INCLUYA ESTUDIOS RELACIONADOS CON LA ESPECIALIDAD.,"CURSOS, DIPLOMADOS Y/O ESPECIALIZACIONES EN GESTIÓN PÚBLICA, SISTEMAS ADMINISTRATIVOS DEL ESTADO Y PLANIFICACIÓN.","GESTIÓN PÚBLICA, SISTEMAS ADMINISTRATIVOS DEL ESTADO, POI-CEPLAN.","VOCACIÓN DE SERVICIO, CAPACIDAD DE GESTIÓN, ORIENTACIÓN A RESULTADOS, TRABAJO EN EQUIPO, PUNTUALIDAD, PROACTIVIDAD, LIDERAZGO, EMPATÍA,ETC.",PLANIFICADOR I,Unidad De Gestion Educativa Bagua,AMAZONAS - BAGUA
https://www.gob.pe/institucion/ugelbagua/informes-publicaciones/6362071-proceso-de-seleccion-cas-transitorio-n-001-2025?fbclid=iwzxh0bgnhzw0cmteaar0xq5xgoy0pwo0wkyfhjp-6n60dt4kbocz-66edsbbztgegxaee7i9xwdk_aem_2zbiwjyf5db2hhjciypmsg,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 3,000.00",10/01/2025,23/01/2025,EXPERIENCIA GENERAL DE 2 AÑOS EN SECTOR PUBLICO O PRIVADO/ EXPERIENCIA ESPECIFICA DE 1 AÑO EN SECTOR PUBLICO,TÍTULO PROFESIONAL DE INGENERÍA CIVIL  Y/O ARQUITECTURA./ COLEGIADO/ HABILITADO,"CURSOS, DIPLOMADOS Y/O ESPECIALIZACIONES EN EJECUCIÓN O SUPERVISIÓN DE OBRAS PÚBLICAS.","GESTIÓN PÚBLICA, SANEAMIENTO FÍSICO LEGAL DE INMUEBLES, EJECUCIÓN Y SUPERVISIÓN DE OBRAS PÚBLICAS. CONOCIMIENTO DE SISTEMAS INFORMÁTICOS (MI MANTENIMIENTO - PRONIED).","VOCACIÓN DE SERVICIO, CAPACIDAD DE GESTIÓN, ORIENTACIÓN A RESULTADOS, TRABAJO EN EQUIPO, PUNTUALIDAD, PROACTIVIDAD, LIDERAZGO, EMPATÍA,ETC.",INGENIERO I_ESPECIALISTA DE INFRAESTRUCTURA,Unidad De Gestion Educativa Bagua,AMAZONAS - BAGUA
https://www.gob.pe/institucion/ugelbagua/informes-publicaciones/6362071-proceso-de-seleccion-cas-transitorio-n-001-2025?fbclid=iwzxh0bgnhzw0cmteaar0xq5xgoy0pwo0wkyfhjp-6n60dt4kbocz-66edsbbztgegxaee7i9xwdk_aem_2zbiwjyf5db2hhjciypmsg,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-01,"S/. 2,940.00",10/01/2025,23/01/2025,EXPERIENCIA GENERAL DE 3 AÑOS EN EL SECTOR PUBLICO O PRIVADO/ EXPERIENCIA ESPECIFICA DE 1 AÑO EN EL SECTOR PUBLICO,TÍTULO PROFESIONAL DE INGENIERÍA DE SISTEMAS.,"CURSOS, ESPECIALIZACIONES Y/O DIPLOMADO  PROGRAMAS SIGA, SIAF, GESTIÓN PÚBLICA./ CURSOS EN ETICA E INTEGRIDAD EN LA GESTIÓN PÚBLICA.","GESTIÓN PÚBLICA, MANEJO DEL SIGA-MEF; MANEJO DEL SIAF, ENTRE OTROS SISTEMAS DE GESTIÓN PÚBLICA.","VOCACIÓN DE SERVICIO, CAPACIDAD DE GESTIÓN, ORIENTACIÓN A RESULTADOS, TRABAJO EN EQUIPO, PUNTUALIDAD, PROACTIVIDAD, LIDERAZGO, EMPATÍA,ETC.",ESPECIALISTA EN INFORMÁTICA I,Unidad De Gestion Educativa Bagua,AMAZONAS - BAGUA
