job_posting_url,vacancies,job_posting_number,salary,start_publication_date,end_publication_date,required_experience,educational_background,specialization,required_knowledge,skills,job_title,public_institution,ubication
https://sistemas.oefa.gob.pe/oefa-convocatoria-web/,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-150,"S/. 7,000.00",30/10/2024,13/11/2024,"EXPERIENCIA GENERAL EN EL SECTOR PÚBLICO Y/O PRIVADO MÍNIMA DE TRES (03) AÑOS.
EXPERIENCIA ESPECÍFICA DE DOS (02) AÑOS EN FUNCIONES AFINES AL PUESTO A DESEMPEÑAR, DE LOS CUALES UN (01) AÑO DESDE EL NIVEL ANALISTA O SIMILARES  EN FUNCIONES AFINES AL PUESTO A DESEMPEÑAR EN EL SECTOR PÚBLICO.","TÍTULO UNIVERSITARIO EN INGENIERÍA AMBIENTAL, QUÍMICA, BIOLOGÍA Y/O AFINES CON COLEGIATURA Y HABILITACIÓN PROFESIONAL","CURSO EN FISCALIZACIÓN AMBIENTAL, EVALUACIÓN DE IMPACTO AMBIENTAL, GESTIÓN AMBIENTAL, NORMATIVA DE GESTIÓN INTEGRAL DE RESIDUOS SÓLIDOS Y/O AFINES EN TEMAS AMBIENTALES.","PROCESADOR DE TEXTOS (WORD, OPEN OFFICE WRITE, ETC) A NIVEL BÁSICO. HOJA DE CÁLCULO (EXCEL, OPECALC, ETC) A NIVEL BÁSICO. PROGRAMA DE PRESENTACIONES (POWER POINT, PREZI, ETC) A NIVEL BÁSICO.",HABILIDADES : ADAPTABILIDAD - ANÁLISIS - PLANIFICACIÓN. COMPETENCIAS : VOCACIÓN DE SERVICIO - TRABAJO EN EQUIPO - ORIENTACIÓN A RESULTADOS.,ESPECIALISTA  AMBIENTAL- ESPECIALISTA III,Organismo De Evaluacion Y Fiscalizacion Ambiental - Oefa,ANCASH - CHIMBOTE
https://www.hcaleta.gob.pe,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-02,"S/. 2,900.00",30/10/2024,13/11/2024,"EXPERIENCIA GENERAL:
EXPERIENCIA LABORAL DE DOS (02) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO. (NO INCLUYE SERUMS)
EXPERIENCIA ESPECIFICA
DOS (02) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO
UN (01 ) AÑO DE EXPERIENCIA EN FUNCIONES SIMILARES EN EL SECTOR PUBLICO","TITULO DE ENFERMERIA, COLEGIATURA, HABILIDAD",SN,"(1) CONOCIMIENTOS PROPIOS Y AFINES AL ÁREA. (2) CUIDADOS DE ENFERMERÍA A PACIENTES CON DIABETES MELLITUS. (3) CONOCIMIENTOS SOBRE MANEJO DE PACIENTES CON TUBERCULOSIS. (4) CONOCIMIENTOS SOBRE MANEJO DE PACIENTES ONCOLÓGICOS (5) CONOCIMIENTO EN CADENA DE FRÍO, INMUNIZACIONES, CRED. (6) CONOCIMIENTOS SOBRE MANEJO DE PRE QUIRÚRGICOS. (7) MEDIDAS DE BIOSEGURIDAD. (8) CONOCIMIENTO EN EL MANEJO DEL SISTEMA OPERATIVO WINDOWS.","• CAPACIDAD ANALÍTICA, PROACTIVA, ORGANIZATIVA Y TRABAJO BAJO PRESIÓN.  • CONOCIMIENTO Y APLICACIÓN DE VALORES ÉTICOS, CULTURA DE BUEN TRATO Y BUENAS RELACIONES INTERPERSONALES. • TRABAJO EN EQUIPO Y COOPERACIÓN AL NIVEL DESEADO. • CREATIVIDAD E INICIATIVA. • DISPONIBILIDAD INMEDIATA. • TOLERANCIA AL TRABAJO BAJO PRESIÓN. • ÉTICA Y VALORES: SOLIDARIDAD Y HONRADES. SER PERSONAS INTEGRAS.     • DE VOCACIÓN Y ENTREGA AL SERVICIO Y BIENESTAR DE LAS DEMÁS.",ENFERMERO/A,Unidad Ejecutora 404 Salud La Caleta,ANCASH - CHIMBOTE
https://convocatoria.minjus.gob.pe/convocatoria/public/index.xhtml,2,D.Leg 1057 - Determinado (Necesidad Transitoria)-914,"S/. 5,114.19",30/10/2024,13/11/2024,"•	EXPERIENCIA LABORAL GENERAL MÍNIMA DE DOS (02) AÑOS EN EL SECTOR PÚBLICO Y/O PRIVADO (ACREDITAR CON CONSTANCIA, CERTIFICADO Y/O DOCUMENTO ANÁLOGO).
•	EXPERIENCIA ESPECÍFICA MÍNIMA DE DOS (02) AÑOS CONTADOS A PARTIR DE LA OBTENCIÓN DE SU COLEGIATURA EN EL SECTOR PÚBLICO Y/O PRIVADO. (ACREDITAR CON CONSTANCIA, CERTIFICADO Y/O DOCUMENTO ANÁLOGO). (NIVEL MÍNIMO DE ANALISTA LEGAL O SU EQUIVALENCIA).
•	EXPERIENCIA EN LITIGACIÓN DE PROCESOS PENALES (ACREDITAR CON CONSTANCIA, CERTIFICADO Y/O DOCUMENTO ANÁLOGO).","•	TÍTULO PROFESIONAL EN DERECHO, COLEGIADO Y HABILITACIÓN VIGENTE (ACREDITAR CON COPIA DEL TÍTULO, COPIA DE COLEGIATURA Y CONSTANCIA DE HABILITACIÓN VIGENTE, LA QUE DEBERÁ ESTAR VIGENTE HASTA LA FINALIZACIÓN DE LA ETAPA DE LA EVALUACIÓN CURRICULAR, CONFORME AL CRONOGRAMA DEL PRESENTE PROCESO DE CONTRATACIÓN).","•	DIPLOMADO EN LA ESPECIALIDAD EN DERECHO PENAL Y/O EJECUCIÓN PENAL Y/O ADOLESCENTES EN CONFLICTO CON LA LEY PENAL Y/O TÉCNICAS DE LITIGACIÓN ORAL, EL CUAL DEBERÁ TENER UNA DURACIÓN NO MENOR DE NOVENTA (90) HORAS LECTIVAS, POR TANTO, LOS CERTIFICADOS Y/O CONSTANCIAS DEBEN INDICAR EL NÚMERO DE HORAS LECTIVAS, CASO CONTRARIO NO SERÁN TOMADOS EN CUENTA. (ACREDITAR CON CONSTANCIA Y/O CERTIFICADO). •	DIPLOMADO RELACIONADO CON TEMAS VINCULADOS CON EL NUEVO CÓDIGO PROCESAL PENAL, EL CUAL DEBERÁ TENER UNA DURACIÓN NO MENOR DE NOVENTA (90) HORAS LECTIVAS, POR TANTO, LOS CERTIFICADOS Y/O CONSTANCIAS DEBEN INDICAR EL NÚMERO DE HORAS LECTIVAS, CASO CONTRARIO NO SERÁN TOMADOS EN CUENTA. (ACREDITAR CON CONSTANCIA Y/O CERTIFICADO). •	DIPLOMADO RELACIONADO CON TEMAS VINCULADOS CON EL NUEVO CÓDIGO PROCESAL CONSTITUCIONAL, EL CUAL DEBERÁ TENER UNA DURACIÓN NO MENOR DE NOVENTA (90) HORAS LECTIVAS, POR TANTO, LOS CERTIFICADOS Y/O CONSTANCIAS DEBEN INDICAR EL NÚMERO DE HORAS LECTIVAS, CASO CONTRARIO NO SERÁN TOMADOS EN CUENTA. (ACREDITAR CON CONSTANCIA Y/O CERTIFICADO).","•	CONOCIMIENTOS TÉCNICOS (*): CONOCIMIENTOS EN DERECHO PENAL, DERECHO CONSTITUCIONAL, DERECHOS HUMANOS, DERECHO PROCESAL PENAL, DERECHO PROCESAL CONSTITUCIONAL, CRIMINALÍSTICA, CÓDIGO DEL NIÑO Y EL ADOLESCENTE, CÓDIGO DE RESPONSABILIDAD PENAL DEL ADOLCESCENTES, LITIGACIÓN ORAL, DERECHO DE EJECUCIÓN PENAL.  •	CONOCIMIENTOS DE OFIMÁTICA (*): PROCESADOR DE TEXTOS (WORD, OPEN OFFICE WRITE, ETC.), HOJA DE CÁLCULO (EXCEL, OPENCALC, ETC.) PROGRAMA DE PRESENTACIONES (POWER POINT, PREZI, ETC.),  TODOS CON NIVEL DE DOMINIO BÁSICO",•	COMPROMISO •	RESPONSABILIDAD •	VOCACIÓN DE SERVICIO •	ADAPTABILIDAD – FLEXIBILIDAD •	COMUNICACIÓN •	ORIENTACIÓN A RESULTADOS •	CONCIENCIA SOCIAL •	CAPACIDAD DE ANÁLISIS Y SÍNTESIS •	NEGOCIACIÓN •	PROACTIVIDAD,DEFENSOR PÚBLICO EN EL NUEVO CÓDIGO PROCESAL PENAL,Ministerio De Justicia Y Derechos Humanos,ANCASH - HUARAZ
https://aplicativo.pj.gob.pe/psep/wfrmconvocatoriasv.aspx?tcon=c,1,D.Leg 1057 - Determinado (Suplencia)-031,"S/. 2,972.00",30/10/2024,13/11/2024,"¿ EXPERIENCIA GENERAL: DOS (02) AÑOS EN EL EJERCICIO DE LA PROFESIÓN, EN
EL SECTOR PÚBLICO Y/O PRIVADO.
¿ EXPERIENCIA ESPECÍFICA: UN (01) AÑO EN LABORES SIMILARES O
EQUIVALENTES AL CARGO QUE POSTULA EN EL SECTOR PÚBLICO, CONFORME A LAS
FUNCIONES ESTABLECIDAS EN LAS NORMAS, RESOLUCIONES ADMINISTRATIVAS Y
DIRECTIVAS.",¿ TÍTULO PROFESIONAL DE ABOGADO. COLEGIATURA Y HABILITACIÓN PROFESIONAL VIGENTE AL MOMENTO DE LA POSTULACIÓN.,"MAESTRÍA, DIPLOMADOS, ESPECIALIZACIÓN O CURSOS DE ESPECIALIZACIÓN EN: ¿ NUEVO CÓDIGO PROCESAL PENAL (OBLIGATORIO). ¿ DERECHO PENAL O PROCESAL PENAL. (DESEABLE) ¿ DERECHO CONSTITUCIONAL. (DESEABLE) ¿ CURSO DE OFIMÁTICA (DESEABLE) (ACREDITABLE)",¿ CONOCIMIENTO EN MATERIA RELACIONADA CON EL ÁMBITO DE SU COMPETENCIA. ¿ CONOCIMIENTOS EN REDACCIÓN Y ARGUMENTACIÓN JURÍDICA.,¿ ANÁLISIS ¿ ATENCIÓN. ¿ SÍNTESIS. ¿ ORGANIZACIÓN DE INFORMACIÓN. ¿ REDACCIÓN.,ESPECIALISTA JUDICIAL DE JUZGADO,Poder Judicial,ANCASH - NUEVO CHIMBOTE
https://www.hcaleta.gob.pe,1,D.Leg 1057 - Determinado (Suplencia)-03,"S/. 5,200.00",30/10/2024,13/11/2024,"EXPERIENCIA GENERAL
EXPERIENCIA LABORAL DE UN (01) AÑO EN EL SECTOR PÚBLICO Y/O PRIVADO.
EXPERIENCIA ESPECIFICA
SEIS (06) MESES COMO MÉDICO ECOGRAFISTA EN EL SECTOR PÚBLICO Y/O PRIVADO.
TRES (03) MESES COMO MÉDICO ECOGRAFISTA EN EL SECTOR PÚBLICO.","MEDICO, COLEGIATURA, HABILIDAD",SN,(1) ECOGRAFIA BASICA GENERAL  (2) ECOGRAFIA MUSCULOESQUELETICA,"TRABAJO EN EQUIPO, COMPORTAMIENTO ÉTICO ORIENTACIÓN DE SERVICIO AL CIUDADANO  COMUNICACION ASERTIVA",MEDICO,Unidad Ejecutora 404 Salud La Caleta,ANCASH - CHIMBOTE
https://www.sis.gob.pe/portal/paginas/cas2024.html,1,D.Leg 1057 - Determinado (Necesidad Transitoria)-101,"S/. 9,000.00",28/10/2024,11/11/2024,"EXPERIENCIA GENERAL:
NO MENOR DE CINCO (05) AÑOS EN EL SECTOR PUBLICO Y/O PRIVADO.
EXPERIENCIA ESPECIFICA:
NO MENOR DE CUATRO (04) AÑOS DESEMPEÑANDO PUESTOS Y/O CARGOS DIRECTIVOS EN EL SECTOR PUBLICO Y/O PRIVADO DE LOS CUALES MINIMO DOS (02) AÑOS EN EL SECTOR SALUD.","-TITULO PROFESIONAL EN CIENCIAS DE LA SALUD  - COLEGIADO, HABÍLITADO Y ACTIVO. - EGRESADO DE MAESTRIA.",MÍNIMO DOS (02) ESPECIALIZACIONES Y/O DIPLOMADOS EN:  SALUD PÚBLICA Y/O SERVICIOS DE SALUD Y/O AUDITORIA MÉDICA Y/O GESTIÓN PÚBLICA Y/O SIMILAR.,"CONOCIMIENTO DE LA NORMATIVIDAD SIS,  MANEJO DE HERRAMIENTA EXCEL.","COMPROMISO, TRABAJO EN EQUIPO, VOCACIÓN DE SERVICIO",DIRECTOR DE UDR,Seguro Integral De Salud,ANCASH - HUARAZ
https://aplicativosweb2.sunafil.gob.pe/si.convocatoria/convocatoria,1,D.Leg 1057 - Determinado (Suplencia)-215,"S/. 4,000.00",31/10/2024,14/11/2024,"- EXPERIENCIA GENERAL MÍNIMA DE TRES (03) AÑOS EN EL SECTOR PÚBLICO O
PRIVADO.
- EXPERIENCIA ESPECÍFICA MÍNIMA DE UN (01) AÑO EN EL SECTOR PÚBLICO
OCUPANDO CARGOS EQUIVALENTES AL OBJETO DE LA CONVOCATORIA (**), EN EL
NIVEL MÍNIMO DE ASISTENTE, EN LAS CUALES SE HAYA REALIZADO FUNCIONES DE:
I) PROYECCIÓN Y/O ELABORACIÓN DE DOCUMENTOS EN FASE SANCIONADORA
(PRIMERA INSTANCIA) DEL PROCEDIMIENTO ADMINISTRATIVO SANCIONADOR; Y/O,
II) PROYECCIÓN Y/O ELABORACIÓN DE DOCUMENTOS EN MATERIA DE DERECHO
LABORAL Y/O SEGURIDAD Y SALUD EN EL TRABAJO.","- TÍTULO PROFESIONAL DE ABOGADO/A, COLEGIADO/A Y HABILITADO/A.","- DIPLOMADO Y/O PROGRAMA DE ESPECIALIZACIÓN EN DERECHO LABORAL, DERECHO ADMINISTRATIVO, O PROCEDIMIENTO ADMINISTRATIVO SANCIONADOR.","CONOCIMIENTOS TÉCNICOS: (ENTREVISTA PERSONAL) - LEGISLACIÓN LABORAL, DERECHO ADMINISTRATIVO, PROCEDIMIENTO SANCIONADOR, SEGURIDAD Y SALUD EN EL TRABAJO. - SISTEMA DE INSPECCIÓN DEL TRABAJO. - CONOCIMIENTO EN HERRAMIENTAS DE INTERNET. CONOCIMIENTOS DE OFIMÁTICA: - WORD A NIVEL INTERMEDIO. - EXCEL Y POWER POINT A NIVEL BÁSICO",- ORGANIZACIÓN DE LA INFORMACIÓN.  - ANÁLISIS. - REDACCIÓN. - INICIATIVA. - COOPERACIÓN.,ESPECIALISTA LEGAL II (SEGUNDA CONVOCATORIA),Superintendencia Nacional De Fiscalizacion Laboral - Sunafil,ANCASH - CHIMBOTE
https://aplicativo.pj.gob.pe/psep/wfrmconvocatoriasv.aspx?tcon=c,2,D.Leg 1057 - Determinado (Suplencia)-039,"S/. 1,300.00",31/10/2024,14/11/2024,"¿ EXPERIENCIA GENERAL NO MENOR DE TRES (03) AÑOS EN PRESTACIÓN DE SERVICIOS EN EL SECTOR PÚBLICO Y/O PRIVADO.
¿ EXPERIENCIA ESPECIFICA NO MENOR DE DOS (02) AÑOS EN LABORES SIMILARES O EQUIVALENTE AL CARGO QUE POSTULA, RELACIONADOS A LA CONDUCCIÓN DE VEHÍCULO AUTOMOTOR, EN EL SECTOR PÚBLICO Y/O PRIVADO, CONFORME A LAS FUNCIONES ESTABLECIDAS EN EL PERFIL.","¿ SECUNDARIA COMPLETA, DEBIDAMENTE ACREDITABLE","DIPLOMADOS, ESPECIALIZACIÓN, CURSOS DE ESPECIALIZACIÓN; O EN SU DEFECTO, CAPACITACIÓN, SEMINARIO O TALLER EN: ¿ SEGURIDAD VIAL Y SENSIBILIZACIÓN DEL INFRACTOR CON CERTIFICACIÓN VALIDA EMITIDA POR LAS INSTITUCIONES COMPETENTES (DESEABLE-ACREDITABLE) ¿ CURSO DE OFIMÁTICA- MICROSOFT OFFICCE BÁSICA (DESEABLE-ACREDITABLE)",CONOCIMIENTO BÁSICO DE MECÁNICA GENERAL Y AUTOMOTRIZ.,. HABILIDADES ¿ COMUNICACIÓN ORAL ¿ AUTOCONTROL. ¿ CONFIDENCIALIDAD ¿ DINAMISMO Y PROACTIVIDAD ¿ ANÁLISIS,CONDUCCION DE VEHICULO,Poder Judicial,ANCASH - CHIMBOTE
https://aplicativo.pj.gob.pe/psep/wfrmconvocatoriasv.aspx?tcon=c,1,D.Leg 1057 - Determinado (Suplencia)-038,"S/. 2,212.00",31/10/2024,14/11/2024,"¿ EXPERIENCIA GENERAL: NO MENOR DE SEIS MESES (06) MESES EN EL SECTOR
PÚBLICO Y/O PRIVADO EN LABORES SIMILARES: MENSAJERÍA, DISTRIBUCIÓN, LABOR
ADMINISTRATIVA Y OTROS","¿ SECUNDARIA COMPLETA, DEBIDAMENTE ACREDITADO Y CONTAR CON LICENCIA DE CONDUCIR DE VEHÍCULO MENOR MOTORIZADO.","¿ DIPLOMADOS, ESPECIALIZACIÓN, CURSOS DE ESPECIALIZACIÓN Y/O CAPACITACIÓN EN: ¿ CURSO DE OFIMÁTICA (DESEABLE) (ACREDITABLE)",¿ CONOCIMIENTO DE TRÁMITES JUDICIALES. ¿ CONOCIMIENTOS DE LAS ZONAS DE CHIMBOTE Y NUEVO CHIMBOTE,¿ ADAPTABILIDAD. ¿ ANÁLISIS. ¿ REDACCIÓN. ¿ COMPRENSIÓN LECTORA. ¿ EMPATÍA Y AUTOCONTROL,ASISTENTE DE COMUNICACIONES,Poder Judicial,ANCASH - CHIMBOTE
https://ugelpomabamba.gob.pe/,1,276-006,S/. 974.75,31/10/2024,14/11/2024,RVM N° 287-2019-MINEDU,RVM N° 287-2019-MINEDU,RVM N° 287-2019-MINEDU,RVM N° 287-2019-MINEDU,RVM N° 287-2019-MINEDU,TRABAJADOR DE SERVICIO II,Unidad De Gestion Educativa Local De Pomabamba,ANCASH - POMABAMBA
